imagename,prediction,label,logits
1,0.0,0.0,-31.5728759765625
1001,0.0,0.0,-22.431947708129883
1003,0.0,0.0,-29.43761444091797
1005,0.0,0.0,-24.362003326416016
1007,0.0,0.0,-27.84749412536621
1009,0.0,0.0,-32.05949783325195
101,0.0,0.0,-37.53466796875
1011,0.0,0.0,-29.85616683959961
1013,0.0,0.0,-28.36761474609375
1015,0.0,0.0,-22.09270668029785
1017,0.0,0.0,-23.194927215576172
1019,0.0,0.0,-23.922204971313477
1021,0.0,0.0,-29.58125114440918
1023,0.0,0.0,-27.271726608276367
1025,0.0,0.0,-25.803598403930664
1027,0.0,0.0,-29.344545364379883
1029,0.0,0.0,-33.218013763427734
103,0.0,0.0,-28.542526245117188
1031,0.0,0.0,-32.16832733154297
1033,0.0,0.0,-23.412729263305664
1035,0.0,0.0,-27.89661407470703
1037,0.0,0.0,-25.425323486328125
1039,0.0,0.0,-22.366867065429688
1041,0.0,0.0,-22.211397171020508
1043,0.0,0.0,-26.140939712524414
1045,0.0,0.0,-26.387237548828125
1047,0.0,0.0,-29.308135986328125
1049,0.0,0.0,-41.96028137207031
105,0.0,0.0,-19.817413330078125
1051,0.0,0.0,-25.498123168945312
1053,0.0,0.0,-36.89133071899414
1055,0.0,0.0,-27.943233489990234
1057,0.0,0.0,-29.62650489807129
1059,0.0,0.0,-27.567453384399414
1061,0.0,0.0,-31.154682159423828
1063,0.0,0.0,-29.924142837524414
1065,0.0,0.0,-34.41779708862305
1067,0.0,0.0,-29.121002197265625
1069,0.0,0.0,-26.5262508392334
107,0.0,0.0,-26.98699188232422
1071,0.0,0.0,-30.63503646850586
1073,0.0,0.0,-21.259410858154297
1075,0.0,0.0,-22.28759002685547
1077,0.0,0.0,-33.874839782714844
1079,0.0,0.0,-31.129167556762695
1081,0.0,0.0,-25.946895599365234
1083,0.0,0.0,-25.923690795898438
1085,0.0,0.0,-26.38368797302246
1087,0.0,0.0,-38.070640563964844
1089,0.0,0.0,-23.429367065429688
109,0.0,0.0,-29.1180419921875
1091,0.0,0.0,-18.836666107177734
1093,0.0,0.0,-30.94178581237793
1095,0.0,0.0,-21.516258239746094
1097,0.0,0.0,-23.83041000366211
1099,0.0,0.0,-28.14567756652832
11,0.0,0.0,-27.653533935546875
1101,0.0,0.0,-38.63208770751953
1103,0.0,0.0,-22.894119262695312
1105,0.0,0.0,-29.114831924438477
1107,0.0,0.0,-23.64274024963379
1109,0.0,0.0,-29.92843246459961
111,0.0,0.0,-26.57447052001953
1111,0.0,0.0,-31.080217361450195
1113,0.0,0.0,-33.13962936401367
1115,0.0,0.0,-36.44548034667969
1117,0.0,0.0,-24.08639144897461
1119,0.0,0.0,-33.07317352294922
1121,0.0,0.0,-24.638463973999023
1123,0.0,0.0,-22.54252052307129
1125,0.0,0.0,-20.102333068847656
1127,0.0,0.0,-17.167617797851562
1129,0.0,0.0,-27.73529815673828
113,0.0,0.0,-27.25295066833496
1131,0.0,0.0,-25.53007698059082
1133,0.0,0.0,-25.222457885742188
1135,0.0,0.0,-27.291017532348633
1137,0.0,0.0,-32.82838439941406
1139,0.0,0.0,-29.679235458374023
1141,0.0,0.0,-25.750146865844727
1143,0.0,0.0,-21.93536949157715
1145,0.0,0.0,-32.28040313720703
1147,0.0,0.0,-28.068666458129883
1149,0.0,0.0,-16.10618019104004
115,0.0,0.0,-34.133827209472656
1151,0.0,0.0,-21.344451904296875
1153,0.0,0.0,-31.436962127685547
1155,0.0,0.0,-38.779354095458984
1157,0.0,0.0,-31.07652473449707
1159,0.0,0.0,-29.71487045288086
1161,0.0,0.0,-31.303970336914062
1163,0.0,0.0,-26.07845115661621
1165,0.0,0.0,-38.1693229675293
1167,0.0,0.0,-28.985580444335938
1169,0.0,0.0,-24.236635208129883
117,0.0,0.0,-33.76936721801758
1171,0.0,0.0,-32.57606887817383
1173,0.0,0.0,-25.22704315185547
1175,0.0,0.0,-23.97756004333496
1177,0.0,0.0,-32.35178756713867
