imagename,prediction,label,logits
1,0.0,0.0,-16.231510162353516
1001,0.0,0.0,-10.374235153198242
1003,0.0,0.0,-4.53691291809082
1005,0.0,0.0,-2.2238950729370117
1007,0.0,0.0,-5.097972869873047
1009,1.0,0.0,0.15099485218524933
101,0.0,0.0,-51.34147644042969
1011,0.0,0.0,-9.458961486816406
1013,0.0,0.0,-22.451663970947266
1015,0.0,0.0,-2.927060842514038
1017,0.0,0.0,-6.270645618438721
1019,0.0,0.0,-41.016685485839844
1021,0.0,0.0,-31.871562957763672
1023,0.0,0.0,-11.381978988647461
1025,0.0,0.0,-45.90275573730469
1027,0.0,0.0,-36.319400787353516
1029,1.0,0.0,2.7759196758270264
103,0.0,0.0,-82.65116119384766
1031,0.0,0.0,-19.58859634399414
1033,0.0,0.0,-55.604042053222656
1035,0.0,0.0,-42.25668716430664
1037,0.0,0.0,-50.32378387451172
1039,0.0,0.0,-4.073293685913086
1041,0.0,0.0,-17.007953643798828
1043,0.0,0.0,-24.388092041015625
1045,0.0,0.0,-38.79216003417969
1047,0.0,0.0,-49.2235221862793
1049,0.0,0.0,-13.190661430358887
105,0.0,0.0,-32.930381774902344
1051,0.0,0.0,-2.2306203842163086
1053,0.0,0.0,-10.594705581665039
1055,0.0,0.0,-20.43866729736328
1057,0.0,0.0,-11.494783401489258
1059,0.0,0.0,-53.849761962890625
1061,0.0,0.0,-15.989056587219238
1063,0.0,0.0,-39.835845947265625
1065,0.0,0.0,-34.63661575317383
1067,0.0,0.0,-3.2565455436706543
1069,0.0,0.0,-54.00212478637695
107,0.0,0.0,-2.9663960933685303
1071,0.0,0.0,-14.833120346069336
1073,0.0,0.0,-16.351776123046875
1075,0.0,0.0,-36.852577209472656
1077,0.0,0.0,-10.178685188293457
1079,0.0,0.0,-40.30050277709961
1081,0.0,0.0,-18.66318130493164
1083,0.0,0.0,-14.329700469970703
1085,0.0,0.0,-34.774810791015625
1087,0.0,0.0,-1.4402129650115967
1089,0.0,0.0,-40.80609130859375
109,0.0,0.0,-11.923338890075684
1091,0.0,0.0,-59.271812438964844
1093,0.0,0.0,-29.118730545043945
1095,0.0,0.0,-47.04829406738281
1097,1.0,0.0,8.062115669250488
1099,0.0,0.0,-7.826047420501709
11,0.0,0.0,-43.06452941894531
1101,0.0,0.0,-15.626565933227539
1103,0.0,0.0,-33.83979797363281
1105,0.0,0.0,-1.6079460382461548
1107,0.0,0.0,-11.585562705993652
1109,0.0,0.0,-12.743678092956543
111,0.0,0.0,-31.509977340698242
1111,0.0,0.0,-26.393911361694336
1113,0.0,0.0,-35.47040939331055
1115,0.0,0.0,-34.709110260009766
1117,0.0,0.0,-21.847726821899414
1119,0.0,0.0,-39.28728485107422
1121,0.0,0.0,-11.841385841369629
1123,0.0,0.0,-13.160857200622559
1125,0.0,0.0,-10.93716049194336
1127,0.0,0.0,-13.57075023651123
1129,0.0,0.0,-41.549686431884766
113,0.0,0.0,-8.802457809448242
1131,0.0,0.0,-18.556570053100586
1133,0.0,0.0,-11.757489204406738
1135,0.0,0.0,-21.56170654296875
1137,0.0,0.0,-65.2721176147461
