imagename,prediction,label,logits
1,0.0,0.0,-16.903194427490234
1001,0.0,0.0,-15.971911430358887
1003,0.0,0.0,-14.599979400634766
1005,0.0,0.0,-7.897658348083496
1007,0.0,0.0,-15.187153816223145
1009,0.0,0.0,-16.102428436279297
101,0.0,0.0,-11.879990577697754
1011,0.0,0.0,-16.370620727539062
1013,0.0,0.0,-13.707993507385254
1015,0.0,0.0,-14.949958801269531
1017,0.0,0.0,-10.162849426269531
1019,0.0,0.0,-13.181120872497559
1021,0.0,0.0,-16.800708770751953
1023,0.0,0.0,-11.869817733764648
1025,0.0,0.0,-6.0312113761901855
1027,0.0,0.0,-7.84263277053833
1029,0.0,0.0,-12.72513484954834
103,0.0,0.0,-14.881421089172363
1031,0.0,0.0,-16.692033767700195
1033,0.0,0.0,-19.27073097229004
1035,0.0,0.0,-15.575830459594727
1037,0.0,0.0,-20.365116119384766
1039,0.0,0.0,-9.639037132263184
1041,0.0,0.0,-12.835440635681152
1043,0.0,0.0,-20.104793548583984
1045,0.0,0.0,-9.504536628723145
1047,0.0,0.0,-14.791755676269531
1049,0.0,0.0,-5.75865364074707
105,0.0,0.0,-12.3696928024292
1051,0.0,0.0,-14.702871322631836
1053,1.0,0.0,5.157750129699707
1055,0.0,0.0,-12.593148231506348
1057,0.0,0.0,-2.4435384273529053
1059,0.0,0.0,-8.457995414733887
1061,0.0,0.0,-12.740403175354004
1063,0.0,0.0,-15.425156593322754
1065,0.0,0.0,-11.799554824829102
1067,0.0,0.0,-17.996320724487305
1069,0.0,0.0,-12.43289852142334
107,0.0,0.0,-13.864968299865723
1071,0.0,0.0,-17.87664794921875
1073,0.0,0.0,-9.67916488647461
1075,0.0,0.0,-3.302839517593384
1077,0.0,0.0,-14.044234275817871
1079,0.0,0.0,-13.288476943969727
1081,0.0,0.0,-12.499031066894531
1083,0.0,0.0,-10.667799949645996
1085,0.0,0.0,-18.599040985107422
1087,0.0,0.0,-10.532445907592773
1089,0.0,0.0,-19.762937545776367
109,0.0,0.0,-15.666312217712402
1091,0.0,0.0,-16.21658706665039
1093,0.0,0.0,-13.962388038635254
1095,0.0,0.0,-7.1434221267700195
1097,0.0,0.0,-13.58493423461914
1099,1.0,0.0,10.74018383026123
11,0.0,0.0,-13.48577880859375
1101,0.0,0.0,-14.689292907714844
1103,0.0,0.0,-16.319990158081055
1105,0.0,0.0,-16.485578536987305
1107,0.0,0.0,-14.526567459106445
1109,0.0,0.0,-14.505032539367676
111,0.0,0.0,-13.840532302856445
1111,0.0,0.0,-18.77800941467285
1113,0.0,0.0,-12.644635200500488
1115,0.0,0.0,-14.874810218811035
1117,0.0,0.0,-16.961030960083008
1119,0.0,0.0,-18.48147964477539
1121,0.0,0.0,-13.695481300354004
1123,0.0,0.0,-16.8644962310791
1125,0.0,0.0,-13.758072853088379
1127,0.0,0.0,-8.472088813781738
1129,1.0,0.0,3.1930811405181885
113,0.0,0.0,-9.611377716064453
1131,0.0,0.0,-18.133554458618164
1133,0.0,0.0,-15.346564292907715
1135,0.0,0.0,-14.093669891357422
1137,0.0,0.0,-19.557247161865234
1139,0.0,0.0,-12.827925682067871
1141,0.0,0.0,-21.975038528442383
1143,0.0,0.0,-2.32779598236084
1145,0.0,0.0,-13.827510833740234
1147,0.0,0.0,-11.949017524719238
1149,0.0,0.0,-17.546646118164062
115,0.0,0.0,-15.721603393554688
1151,0.0,0.0,-16.413206100463867
1153,0.0,0.0,-13.058631896972656
1155,0.0,0.0,-10.593835830688477
1157,0.0,0.0,-14.391663551330566
1159,0.0,0.0,-19.3725643157959
1161,0.0,0.0,-19.21432876586914
1163,0.0,0.0,-22.833160400390625
1165,0.0,0.0,-12.310213088989258
1167,0.0,0.0,-13.042489051818848
1169,0.0,0.0,-11.480588912963867
117,0.0,0.0,-7.393157482147217
1171,0.0,0.0,-8.021191596984863
1173,0.0,0.0,-3.5182251930236816
1175,0.0,0.0,-10.953914642333984
1177,0.0,0.0,-3.3591325283050537
1179,0.0,0.0,-16.40526580810547
1181,0.0,0.0,-11.169022560119629
1183,0.0,0.0,-5.127903461456299
1185,0.0,0.0,-13.12601375579834
1187,0.0,0.0,-15.795353889465332
1189,0.0,0.0,-13.096524238586426
119,0.0,0.0,-22.20231056213379
1191,0.0,0.0,-12.767501831054688
1193,0.0,0.0,-14.425378799438477
1195,0.0,0.0,-14.868871688842773
1197,0.0,0.0,-16.349611282348633
1199,0.0,0.0,-11.653931617736816
1201,0.0,0.0,-17.3337345123291
1203,0.0,0.0,-7.67465877532959
1205,0.0,0.0,-10.39880657196045
1207,0.0,0.0,-16.667694091796875
1209,0.0,0.0,-17.45555877685547
121,0.0,0.0,-9.314498901367188
1211,0.0,0.0,-9.871622085571289
1213,0.0,0.0,-20.790199279785156
1215,0.0,0.0,-9.280705451965332
1217,0.0,0.0,-16.602643966674805
1219,0.0,0.0,-11.718034744262695
1221,0.0,0.0,-15.233654975891113
1223,0.0,0.0,-17.352798461914062
1225,0.0,0.0,-15.535469055175781
1227,0.0,0.0,-18.4576358795166
1229,0.0,0.0,-12.781928062438965
123,0.0,0.0,-15.221406936645508
1231,0.0,0.0,-16.0516357421875
1233,0.0,0.0,-22.64816665649414
1235,0.0,0.0,-10.248071670532227
1237,0.0,0.0,-15.323517799377441
1239,0.0,0.0,-24.544544219970703
1241,0.0,0.0,-7.391242504119873
1243,0.0,0.0,-13.318024635314941
1245,0.0,0.0,-17.317052841186523
1247,0.0,0.0,-4.6388840675354
1249,0.0,0.0,-14.154458045959473
125,0.0,0.0,-14.195393562316895
1251,0.0,0.0,-12.378031730651855
1253,1.0,0.0,4.384029865264893
1255,0.0,0.0,-15.108694076538086
1257,0.0,0.0,-0.7270037531852722
1259,0.0,0.0,-7.169432163238525
1261,0.0,0.0,-12.366559982299805
1263,0.0,0.0,-8.48340892791748
1265,0.0,0.0,-13.860688209533691
1267,0.0,0.0,-15.577625274658203
1269,0.0,0.0,-19.560182571411133
127,0.0,0.0,-17.439769744873047
1271,0.0,0.0,-13.064192771911621
1273,0.0,0.0,-16.656444549560547
1275,0.0,0.0,-13.726122856140137
1277,1.0,0.0,6.628872394561768
1279,0.0,0.0,-10.976040840148926
1281,0.0,0.0,-17.321874618530273
1283,0.0,0.0,-5.959843158721924
1285,0.0,0.0,-14.924422264099121
1287,0.0,0.0,-13.689757347106934
1289,0.0,0.0,-15.992055892944336
129,0.0,0.0,-6.787128448486328
1291,0.0,0.0,-18.357622146606445
1293,0.0,0.0,-17.461124420166016
1295,0.0,0.0,-12.707420349121094
1297,0.0,0.0,-13.864272117614746
1299,0.0,0.0,-13.549065589904785
13,0.0,0.0,-17.973388671875
1301,0.0,0.0,-18.131803512573242
1303,0.0,0.0,-12.93408203125
1305,0.0,0.0,-19.996295928955078
1307,0.0,0.0,-14.393250465393066
1309,0.0,0.0,-16.49561309814453
131,0.0,0.0,-1.2612837553024292
1311,0.0,0.0,-18.059158325195312
1313,1.0,0.0,1.8269450664520264
1315,0.0,0.0,-18.31144905090332
1317,0.0,0.0,-11.322614669799805
1319,0.0,0.0,-17.418731689453125
1321,0.0,0.0,-2.6750755310058594
1323,0.0,0.0,-16.563636779785156
1325,0.0,0.0,-23.27919578552246
1327,0.0,0.0,-11.81631851196289
1329,0.0,0.0,-10.753764152526855
133,0.0,0.0,-8.238054275512695
1331,0.0,0.0,-13.41486930847168
1333,0.0,0.0,-14.464594841003418
1335,0.0,0.0,-14.190377235412598
1337,0.0,0.0,-8.959770202636719
1339,1.0,0.0,6.439685821533203
1341,0.0,0.0,-4.1211090087890625
1343,0.0,0.0,-15.61005687713623
1345,0.0,0.0,-16.61614990234375
1347,0.0,0.0,-16.343904495239258
1349,0.0,0.0,-15.703947067260742
135,0.0,0.0,-14.825292587280273
1351,0.0,0.0,-11.767070770263672
1353,0.0,0.0,-22.25473403930664
1355,0.0,0.0,-18.99753189086914
1357,0.0,0.0,-14.804827690124512
1359,0.0,0.0,-13.852567672729492
1361,0.0,0.0,-14.232505798339844
1363,0.0,0.0,-6.348240852355957
1365,0.0,0.0,-3.3491384983062744
1367,0.0,0.0,-13.819995880126953
1369,0.0,0.0,-15.098952293395996
137,0.0,0.0,-16.497800827026367
1371,0.0,0.0,-10.155682563781738
1373,0.0,0.0,-16.198646545410156
1375,0.0,0.0,-14.396267890930176
1377,0.0,0.0,-9.081893920898438
1379,0.0,0.0,-16.130313873291016
1381,0.0,0.0,-17.85945701599121
1383,0.0,0.0,-7.210442066192627
1385,0.0,0.0,-12.689586639404297
1387,0.0,0.0,-15.183857917785645
1389,0.0,0.0,-11.336202621459961
139,0.0,0.0,-18.774587631225586
1391,0.0,0.0,-13.4752836227417
1393,0.0,0.0,-13.566065788269043
1395,0.0,0.0,-19.02340316772461
1397,0.0,0.0,-13.185725212097168
1399,0.0,0.0,-15.681791305541992
1401,0.0,0.0,-16.693178176879883
1403,0.0,0.0,-12.363292694091797
1405,0.0,0.0,-11.344514846801758
1407,0.0,0.0,-17.401369094848633
1409,0.0,0.0,-14.998577117919922
141,0.0,0.0,-15.721635818481445
1411,0.0,0.0,-19.9625186920166
1413,0.0,0.0,-11.709077835083008
1415,0.0,0.0,-17.889678955078125
1417,0.0,0.0,-8.864055633544922
1419,0.0,0.0,-8.658885955810547
1421,0.0,0.0,-13.59386157989502
1423,0.0,0.0,-20.026092529296875
1425,0.0,0.0,-12.321660995483398
1427,0.0,0.0,-15.66064739227295
1429,0.0,0.0,-18.116552352905273
143,0.0,0.0,-22.007658004760742
1431,0.0,0.0,-16.321983337402344
1433,0.0,0.0,-15.766749382019043
1435,0.0,0.0,-9.68997859954834
1437,0.0,0.0,-2.562171459197998
1439,1.0,0.0,0.28073549270629883
1441,0.0,0.0,-11.73265552520752
1443,0.0,0.0,-14.890019416809082
1445,0.0,0.0,-18.184932708740234
1447,0.0,0.0,-16.263479232788086
1449,0.0,0.0,-4.162598609924316
145,0.0,0.0,-19.404705047607422
1451,0.0,0.0,-29.177961349487305
1453,0.0,0.0,-17.38876724243164
1455,0.0,0.0,-18.212881088256836
1457,0.0,0.0,-16.11613655090332
1459,0.0,0.0,-13.394734382629395
1461,0.0,0.0,-11.148493766784668
1463,0.0,0.0,-6.957724571228027
1465,0.0,0.0,-17.92791748046875
1467,0.0,0.0,-10.366950988769531
1469,0.0,0.0,-15.874247550964355
147,0.0,0.0,-17.224157333374023
1471,0.0,0.0,-19.611282348632812
1473,0.0,0.0,-5.131818771362305
1475,0.0,0.0,-16.816226959228516
1477,0.0,0.0,-12.614636421203613
1479,0.0,0.0,-11.831765174865723
1481,0.0,0.0,-18.241273880004883
1483,0.0,0.0,-12.13692855834961
1485,0.0,0.0,-16.49045753479004
1487,0.0,0.0,-8.01601505279541
1489,0.0,0.0,-14.193751335144043
149,0.0,0.0,-20.844287872314453
1491,0.0,0.0,-2.7681663036346436
1493,0.0,0.0,-19.059764862060547
1495,0.0,0.0,-10.19224739074707
1497,0.0,0.0,-16.322343826293945
1499,0.0,0.0,-20.547374725341797
15,0.0,0.0,-12.117959022521973
1501,1.0,0.0,3.6411454677581787
1503,0.0,0.0,-9.25002384185791
1505,0.0,0.0,-15.041291236877441
1507,0.0,0.0,-7.817588806152344
1509,1.0,0.0,1.0568726062774658
151,0.0,0.0,-20.191423416137695
1511,0.0,0.0,-11.083800315856934
1513,0.0,0.0,-7.711737632751465
1515,0.0,0.0,-11.683445930480957
1517,0.0,0.0,-9.437891006469727
1519,0.0,0.0,-11.777690887451172
1521,0.0,0.0,-18.633392333984375
1523,0.0,0.0,-17.191186904907227
1525,0.0,0.0,-14.788728713989258
1527,0.0,0.0,-6.75531005859375
1529,0.0,0.0,-9.970211029052734
153,0.0,0.0,-13.153916358947754
1531,0.0,0.0,-6.933668613433838
1533,0.0,0.0,-19.968700408935547
1535,0.0,0.0,-13.055258750915527
1537,0.0,0.0,-10.455097198486328
1539,0.0,0.0,-17.33927345275879
1541,0.0,0.0,-10.766511917114258
1543,0.0,0.0,-18.12337875366211
