imagename,prediction,label,logits
1,0.0,0.0,-10.067339897155762
1001,1.0,0.0,1.9823659658432007
1003,0.0,0.0,-13.831384658813477
1005,0.0,0.0,-10.159653663635254
1007,0.0,0.0,-9.836833953857422
1009,0.0,0.0,-19.94507598876953
101,1.0,0.0,5.64731502532959
1011,0.0,0.0,-15.923007011413574
1013,1.0,0.0,3.4500715732574463
1015,0.0,0.0,-18.520116806030273
1017,0.0,0.0,-9.319817543029785
1019,0.0,0.0,-13.690924644470215
1021,0.0,0.0,-17.977581024169922
1023,0.0,0.0,-4.111633777618408
1025,0.0,0.0,-5.4447808265686035
1027,1.0,0.0,3.314354658126831
1029,0.0,0.0,-10.298479080200195
103,0.0,0.0,-15.107349395751953
1031,0.0,0.0,-8.061469078063965
1033,0.0,0.0,-15.01508903503418
1035,0.0,0.0,-16.489315032958984
1037,0.0,0.0,-12.27717113494873
1039,1.0,0.0,5.707081317901611
1041,1.0,0.0,3.0270209312438965
1043,0.0,0.0,-11.847270011901855
1045,0.0,0.0,-2.947451114654541
1047,0.0,0.0,-7.950539588928223
1049,0.0,0.0,-6.612094879150391
105,0.0,0.0,-3.943737745285034
1051,0.0,0.0,-6.018250465393066
1053,0.0,0.0,-5.401455402374268
1055,0.0,0.0,-8.344841957092285
1057,0.0,0.0,-14.448019027709961
1059,0.0,0.0,-14.450716018676758
1061,0.0,0.0,-12.262883186340332
1063,0.0,0.0,-25.658475875854492
1065,0.0,0.0,-2.391930103302002
1067,0.0,0.0,-9.894736289978027
1069,0.0,0.0,-10.669020652770996
107,0.0,0.0,-12.629618644714355
1071,0.0,0.0,-12.271082878112793
1073,0.0,0.0,-9.615043640136719
1075,0.0,0.0,-3.195549964904785
1077,0.0,0.0,-11.58869457244873
1079,0.0,0.0,-9.236418724060059
1081,0.0,0.0,-12.185598373413086
1083,0.0,0.0,-11.752395629882812
1085,1.0,0.0,0.2710019648075104
1087,0.0,0.0,-18.220735549926758
1089,0.0,0.0,-5.511746883392334
109,0.0,0.0,-8.137650489807129
1091,0.0,0.0,-10.693058013916016
1093,0.0,0.0,-29.829893112182617
1095,0.0,0.0,-11.865116119384766
1097,0.0,0.0,-3.064343214035034
1099,0.0,0.0,-16.33395767211914
11,1.0,0.0,3.5851285457611084
1101,0.0,0.0,-16.259471893310547
1103,0.0,0.0,-13.768000602722168
1105,0.0,0.0,-18.789236068725586
1107,0.0,0.0,-18.56337547302246
1109,0.0,0.0,-13.662684440612793
111,0.0,0.0,-11.997599601745605
1111,0.0,0.0,-12.861016273498535
1113,0.0,0.0,-12.578948020935059
1115,0.0,0.0,-8.521081924438477
1117,1.0,0.0,0.941816508769989
1119,0.0,0.0,-9.535640716552734
1121,0.0,0.0,-8.11824893951416
1123,0.0,0.0,-7.853890419006348
1125,0.0,0.0,-10.475512504577637
1127,0.0,0.0,-9.204345703125
1129,1.0,0.0,4.035123348236084
113,0.0,0.0,-6.557511806488037
1131,0.0,0.0,-25.177066802978516
1133,0.0,0.0,-9.189082145690918
1135,0.0,0.0,-12.106600761413574
1137,0.0,0.0,-12.05935287475586
1139,0.0,0.0,-6.199539661407471
1141,0.0,0.0,-12.069230079650879
1143,0.0,0.0,-10.963353157043457
1145,0.0,0.0,-9.311302185058594
1147,0.0,0.0,-14.034126281738281
1149,0.0,0.0,-9.034796714782715
115,0.0,0.0,-10.770350456237793
1151,0.0,0.0,-16.209692001342773
1153,1.0,0.0,4.730860233306885
1155,0.0,0.0,-8.69028377532959
1157,0.0,0.0,-13.473427772521973
1159,1.0,0.0,2.776988983154297
1161,0.0,0.0,-21.74552345275879
1163,0.0,0.0,-10.24946117401123
1165,0.0,0.0,-13.872093200683594
1167,0.0,0.0,-9.40856647491455
1169,0.0,0.0,-7.161116600036621
117,0.0,0.0,-14.093877792358398
1171,0.0,0.0,-6.463026523590088
1173,0.0,0.0,-7.230136394500732
1175,0.0,0.0,-16.509809494018555
1177,1.0,0.0,1.6091642379760742
1179,0.0,0.0,-17.287424087524414
1181,0.0,0.0,-5.6374945640563965
1183,0.0,0.0,-10.900729179382324
1185,0.0,0.0,-20.073705673217773
1187,0.0,0.0,-9.879846572875977
1189,0.0,0.0,-8.044051170349121
119,0.0,0.0,-13.34116268157959
1191,0.0,0.0,-15.1211519241333
1193,0.0,0.0,-11.24029541015625
1195,0.0,0.0,-13.400108337402344
1197,1.0,0.0,4.062425136566162
1199,0.0,0.0,-2.273874282836914
1201,0.0,0.0,-8.951133728027344
1203,0.0,0.0,-12.381239891052246
1205,0.0,0.0,-3.2993757724761963
1207,0.0,0.0,-17.473155975341797
1209,0.0,0.0,-4.032874584197998
121,0.0,0.0,-11.646517753601074
1211,0.0,0.0,-19.021575927734375
1213,0.0,0.0,-6.004971027374268
1215,0.0,0.0,-16.2125301361084
1217,0.0,0.0,-14.72800350189209
1219,0.0,0.0,-13.491943359375
1221,0.0,0.0,-11.806933403015137
1223,0.0,0.0,-5.171117782592773
1225,0.0,0.0,-10.895211219787598
1227,0.0,0.0,-12.987689971923828
1229,0.0,0.0,-9.466504096984863
123,0.0,0.0,-13.868547439575195
1231,0.0,0.0,-12.954458236694336
1233,0.0,0.0,-12.69688892364502
1235,0.0,0.0,-13.306869506835938
1237,0.0,0.0,-13.867240905761719
1239,0.0,0.0,-14.98791217803955
1241,1.0,0.0,3.461341142654419
1243,0.0,0.0,-2.7728383541107178
1245,0.0,0.0,-11.924516677856445
1247,0.0,0.0,-2.3072774410247803
1249,0.0,0.0,-23.110681533813477
125,0.0,0.0,-3.608705520629883
1251,0.0,0.0,-13.270235061645508
1253,0.0,0.0,-6.546017169952393
1255,0.0,0.0,-6.40283203125
1257,0.0,0.0,-17.01584815979004
1259,0.0,0.0,-23.94749641418457
1261,1.0,0.0,5.8669023513793945
1263,0.0,0.0,-1.27824866771698
1265,0.0,0.0,-17.70363998413086
1267,0.0,0.0,-6.985881805419922
1269,1.0,0.0,3.5635695457458496
127,0.0,0.0,-15.44395637512207
1271,0.0,0.0,-8.53803825378418
1273,0.0,0.0,-14.027945518493652
1275,0.0,0.0,-11.599641799926758
1277,0.0,0.0,-16.217920303344727
1279,0.0,0.0,-11.749378204345703
1281,0.0,0.0,-10.993699073791504
1283,0.0,0.0,-2.5668506622314453
1285,0.0,0.0,-12.015542030334473
1287,0.0,0.0,-12.548304557800293
1289,0.0,0.0,-13.450543403625488
129,0.0,0.0,-6.245830059051514
1291,0.0,0.0,-1.4920761585235596
1293,0.0,0.0,-1.4898163080215454
1295,0.0,0.0,-10.49677562713623
1297,0.0,0.0,-15.412789344787598
1299,0.0,0.0,-2.4181606769561768
13,0.0,0.0,-13.657130241394043
1301,0.0,0.0,-8.965888023376465
1303,1.0,0.0,4.763404369354248
1305,0.0,0.0,-4.850734710693359
1307,0.0,0.0,-16.020681381225586
1309,0.0,0.0,-12.20106315612793
131,1.0,0.0,5.468988418579102
1311,0.0,0.0,-23.204103469848633
1313,0.0,0.0,-12.376440048217773
1315,0.0,0.0,-4.724795341491699
1317,0.0,0.0,-9.290467262268066
1319,0.0,0.0,-21.230010986328125
1321,0.0,0.0,-3.651360273361206
1323,0.0,0.0,-20.627765655517578
1325,0.0,0.0,-19.427295684814453
1327,0.0,0.0,-15.40993881225586
1329,0.0,0.0,-19.10158920288086
133,0.0,0.0,-3.422722339630127
1331,0.0,0.0,-5.949418544769287
1333,0.0,0.0,-2.8566362857818604
1335,0.0,0.0,-4.993823051452637
1337,0.0,0.0,-12.554864883422852
1339,0.0,0.0,-7.263472080230713
1341,0.0,0.0,-3.78462815284729
1343,0.0,0.0,-20.025480270385742
1345,0.0,0.0,-15.29880428314209
1347,0.0,0.0,-21.751981735229492
1349,0.0,0.0,-11.10598087310791
135,0.0,0.0,-13.021578788757324
1351,0.0,0.0,-2.8334290981292725
1353,0.0,0.0,-12.852038383483887
1355,0.0,0.0,-4.737041473388672
1357,0.0,0.0,-2.901689291000366
1359,0.0,0.0,-5.787624835968018
1361,0.0,0.0,-17.930438995361328
1363,0.0,0.0,-11.109212875366211
1365,0.0,0.0,-7.2309184074401855
1367,0.0,0.0,-12.546948432922363
1369,1.0,0.0,2.801882266998291
137,0.0,0.0,-18.775592803955078
1371,0.0,0.0,-15.690815925598145
1373,1.0,0.0,1.1805340051651
1375,0.0,0.0,-16.84263801574707
1377,0.0,0.0,-14.233128547668457
1379,1.0,0.0,2.358558416366577
1381,0.0,0.0,-17.79265594482422
1383,0.0,0.0,-10.286026954650879
1385,0.0,0.0,-1.638546347618103
1387,0.0,0.0,-19.201969146728516
1389,0.0,0.0,-12.857897758483887
139,1.0,0.0,5.434424877166748
1391,0.0,0.0,-16.066707611083984
1393,0.0,0.0,-2.1167428493499756
1395,0.0,0.0,-11.033807754516602
1397,1.0,0.0,0.0958634540438652
1399,0.0,0.0,-15.558077812194824
1401,0.0,0.0,-13.419161796569824
1403,0.0,0.0,-12.667757034301758
1405,1.0,0.0,7.8181376457214355
1407,0.0,0.0,-6.003882884979248
1409,1.0,0.0,2.0833706855773926
141,0.0,0.0,-12.272025108337402
1411,0.0,0.0,-2.878425359725952
1413,0.0,0.0,-7.646664619445801
1415,1.0,0.0,2.4444739818573
1417,0.0,0.0,-13.765703201293945
1419,0.0,0.0,-16.592561721801758
1421,0.0,0.0,-16.417173385620117
1423,0.0,0.0,-6.1626667976379395
1425,0.0,0.0,-7.672664642333984
1427,0.0,0.0,-16.37392807006836
1429,0.0,0.0,-0.3443394601345062
143,0.0,0.0,-14.458540916442871
1431,0.0,0.0,-25.68168830871582
1433,0.0,0.0,-10.982149124145508
1435,0.0,0.0,-9.839550971984863
1437,0.0,0.0,-4.906614303588867
1439,0.0,0.0,-14.005964279174805
1441,0.0,0.0,-5.917651176452637
1443,0.0,0.0,-10.291876792907715
1445,0.0,0.0,-5.265878200531006
1447,0.0,0.0,-10.363154411315918
1449,0.0,0.0,-5.849233627319336
145,1.0,0.0,0.49079251289367676
1451,0.0,0.0,-7.588132381439209
1453,0.0,0.0,-7.990451812744141
1455,0.0,0.0,-21.094478607177734
1457,0.0,0.0,-14.171000480651855
1459,0.0,0.0,-15.33556842803955
1461,0.0,0.0,-14.388558387756348
1463,0.0,0.0,-13.589862823486328
1465,0.0,0.0,-17.141639709472656
1467,0.0,0.0,-6.084075450897217
1469,1.0,0.0,2.9181058406829834
147,0.0,0.0,-10.175129890441895
1471,0.0,0.0,-10.856894493103027
1473,0.0,0.0,-9.137788772583008
1475,0.0,0.0,-10.246572494506836
1477,0.0,0.0,-12.786497116088867
1479,0.0,0.0,-5.530157566070557
1481,0.0,0.0,-16.730459213256836
1483,0.0,0.0,-7.291623592376709
1485,0.0,0.0,-2.796433687210083
1487,0.0,0.0,-5.519989490509033
1489,0.0,0.0,-14.092857360839844
149,0.0,0.0,-6.115213394165039
1491,0.0,0.0,-12.669114112854004
1493,0.0,0.0,-5.533703327178955
1495,0.0,0.0,-12.735746383666992
1497,0.0,0.0,-9.222911834716797
1499,0.0,0.0,-13.991266250610352
15,0.0,0.0,-18.33856773376465
