imagename,prediction,label,logits
1,0.0,0.0,-4.458585739135742
1001,1.0,0.0,0.07251682132482529
1003,0.0,0.0,-19.0108585357666
1005,1.0,0.0,0.1184052973985672
1007,0.0,0.0,-10.512341499328613
1009,0.0,0.0,-19.27570152282715
101,0.0,0.0,-36.68128967285156
1011,0.0,0.0,-1.810141682624817
1013,0.0,0.0,-6.133626461029053
1015,0.0,0.0,-15.661537170410156
1017,0.0,0.0,-3.9785845279693604
1019,0.0,0.0,-29.456979751586914
1021,0.0,0.0,-16.5786075592041
1023,0.0,0.0,-11.58021354675293
1025,0.0,0.0,-32.530887603759766
1027,0.0,0.0,-22.424877166748047
1029,0.0,0.0,-4.027713775634766
103,0.0,0.0,-56.38386535644531
1031,0.0,0.0,-10.250679969787598
1033,0.0,0.0,-38.04551696777344
1035,0.0,0.0,-9.822502136230469
1037,0.0,0.0,-35.843894958496094
1039,0.0,0.0,-10.342130661010742
1041,1.0,0.0,6.272365570068359
1043,0.0,0.0,-15.863783836364746
1045,0.0,0.0,-21.39249610900879
1047,0.0,0.0,-33.516937255859375
1049,0.0,0.0,-3.519666910171509
105,0.0,0.0,-14.69316291809082
1051,1.0,0.0,5.867905616760254
1053,0.0,0.0,-0.25603339076042175
1055,0.0,0.0,-9.635589599609375
1057,0.0,0.0,-3.824286699295044
1059,0.0,0.0,-33.35799789428711
1061,0.0,0.0,-4.364903926849365
1063,0.0,0.0,-33.70249938964844
1065,0.0,0.0,-17.60905647277832
1067,0.0,0.0,-3.6355197429656982
1069,0.0,0.0,-35.938472747802734
107,0.0,0.0,-3.630244493484497
1071,0.0,0.0,-7.538348197937012
1073,0.0,0.0,-4.861079692840576
1075,0.0,0.0,-17.59232521057129
1077,0.0,0.0,-6.149474620819092
1079,0.0,0.0,-32.77538299560547
1081,0.0,0.0,-10.1072998046875
1083,0.0,0.0,-3.371473550796509
1085,0.0,0.0,-18.42823600769043
1087,0.0,0.0,-8.851686477661133
1089,0.0,0.0,-24.640884399414062
109,0.0,0.0,-4.3704400062561035
1091,0.0,0.0,-41.16878128051758
1093,0.0,0.0,-23.730741500854492
1095,0.0,0.0,-29.640817642211914
1097,1.0,0.0,12.712504386901855
1099,0.0,0.0,-13.675948143005371
11,0.0,0.0,-27.850067138671875
1101,0.0,0.0,-24.710988998413086
1103,0.0,0.0,-20.332191467285156
1105,0.0,0.0,-22.63480567932129
1107,0.0,0.0,-22.72486686706543
1109,0.0,0.0,-3.5069565773010254
111,0.0,0.0,-15.883877754211426
1111,0.0,0.0,-8.238948822021484
1113,0.0,0.0,-20.86786651611328
1115,0.0,0.0,-25.26629066467285
1117,0.0,0.0,-9.268339157104492
1119,0.0,0.0,-24.90740966796875
1121,0.0,0.0,-5.2406463623046875
1123,0.0,0.0,-5.268562316894531
1125,0.0,0.0,-2.272228479385376
1127,0.0,0.0,-11.835066795349121
1129,0.0,0.0,-21.970815658569336
113,0.0,0.0,-0.9204606413841248
1131,0.0,0.0,-13.742539405822754
1133,1.0,0.0,4.9531965255737305
1135,0.0,0.0,-3.6156744956970215
1137,0.0,0.0,-46.36945724487305
1139,1.0,0.0,6.218886375427246
1141,0.0,0.0,-4.126659393310547
1143,0.0,0.0,-13.365756034851074
1145,0.0,0.0,-15.21127700805664
1147,0.0,0.0,-5.787315368652344
1149,0.0,0.0,-21.380645751953125
115,0.0,0.0,-12.593292236328125
1151,0.0,0.0,-11.053067207336426
1153,0.0,0.0,-1.8595590591430664
1155,0.0,0.0,-15.190340042114258
1157,0.0,0.0,-16.081377029418945
1159,0.0,0.0,-29.49666404724121
1161,0.0,0.0,-18.062545776367188
1163,0.0,0.0,-47.99114990234375
1165,0.0,0.0,-7.5962042808532715
1167,0.0,0.0,-11.02461051940918
1169,0.0,0.0,-9.583455085754395
117,0.0,0.0,-13.703718185424805
1171,0.0,0.0,-31.895505905151367
1173,0.0,0.0,-13.853934288024902
1175,0.0,0.0,-23.584789276123047
1177,0.0,0.0,-16.993440628051758
1179,0.0,0.0,-34.197288513183594
1181,0.0,0.0,-26.8690128326416
1183,0.0,0.0,-21.706825256347656
1185,0.0,0.0,-20.394237518310547
1187,0.0,0.0,-1.6149020195007324
1189,0.0,0.0,-24.64179229736328
119,0.0,0.0,-45.08563232421875
1191,0.0,0.0,-12.975642204284668
1193,0.0,0.0,-49.75143051147461
1195,0.0,0.0,-22.595096588134766
1197,0.0,0.0,-16.14031219482422
1199,1.0,0.0,7.788623809814453
1201,0.0,0.0,-53.235374450683594
1203,0.0,0.0,-10.229691505432129
1205,1.0,0.0,0.6734842658042908
1207,0.0,0.0,-12.849352836608887
1209,0.0,0.0,-11.74736499786377
121,1.0,0.0,8.027963638305664
1211,0.0,0.0,-13.817328453063965
1213,0.0,0.0,-41.306358337402344
1215,0.0,0.0,-9.51164436340332
1217,0.0,0.0,-27.50968360900879
1219,0.0,0.0,-1.9379757642745972
1221,0.0,0.0,-25.050275802612305
1223,0.0,0.0,-17.382951736450195
1225,0.0,0.0,-5.464576244354248
1227,0.0,0.0,-51.0213508605957
1229,0.0,0.0,-11.327291488647461
123,0.0,0.0,-13.155386924743652
1231,1.0,0.0,6.722344875335693
1233,0.0,0.0,-32.71067428588867
1235,0.0,0.0,-7.129336833953857
1237,0.0,0.0,-11.3749361038208
1239,0.0,0.0,-24.90522575378418
1241,0.0,0.0,-5.235612392425537
1243,1.0,0.0,3.8063714504241943
1245,0.0,0.0,-12.528523445129395
1247,1.0,0.0,3.031231164932251
1249,0.0,0.0,-12.111964225769043
125,0.0,0.0,-0.0834205225110054
1251,0.0,0.0,-3.6171698570251465
1253,0.0,0.0,-16.20566177368164
1255,1.0,0.0,2.68856143951416
1257,0.0,0.0,-25.629121780395508
1259,0.0,0.0,-20.849292755126953
1261,1.0,0.0,1.0439361333847046
1263,0.0,0.0,-19.13912010192871
1265,0.0,0.0,-23.357036590576172
1267,0.0,0.0,-13.420528411865234
1269,0.0,0.0,-33.809730529785156
127,0.0,0.0,-12.325389862060547
1271,0.0,0.0,-6.118367671966553
1273,1.0,0.0,3.9801254272460938
1275,0.0,0.0,-9.044855117797852
1277,1.0,0.0,5.927665710449219
1279,0.0,0.0,-13.446566581726074
1281,0.0,0.0,-10.689796447753906
1283,0.0,0.0,-9.263490676879883
1285,0.0,0.0,-14.994226455688477
1287,0.0,0.0,-13.995528221130371
1289,1.0,0.0,4.017369747161865
129,0.0,0.0,-3.6538889408111572
1291,0.0,0.0,-7.43525505065918
1293,0.0,0.0,-28.390174865722656
1295,0.0,0.0,-40.892127990722656
1297,0.0,0.0,-13.222331047058105
1299,0.0,0.0,-19.297910690307617
13,0.0,0.0,-20.17705726623535
1301,1.0,0.0,1.2281798124313354
1303,0.0,0.0,-1.5554742813110352
1305,1.0,0.0,8.970638275146484
1307,0.0,0.0,-17.828289031982422
1309,0.0,0.0,-9.531288146972656
131,0.0,0.0,-28.07130241394043
1311,0.0,0.0,-14.972540855407715
1313,0.0,0.0,-13.895415306091309
1315,0.0,0.0,-14.482640266418457
1317,0.0,0.0,-23.924434661865234
1319,0.0,0.0,-17.449487686157227
1321,0.0,0.0,-16.89656639099121
1323,0.0,0.0,-3.328443765640259
1325,0.0,0.0,-29.12510108947754
1327,0.0,0.0,-32.428810119628906
1329,0.0,0.0,-13.438944816589355
133,0.0,0.0,-13.152674674987793
1331,0.0,0.0,-4.67213773727417
1333,1.0,0.0,1.323361873626709
1335,0.0,0.0,-2.079043388366699
1337,0.0,0.0,-4.934072971343994
1339,0.0,0.0,-9.450667381286621
1341,1.0,0.0,1.9528924226760864
1343,0.0,0.0,-7.904067516326904
1345,0.0,0.0,-10.360112190246582
1347,0.0,0.0,-35.05742645263672
1349,0.0,0.0,-1.2874082326889038
135,0.0,0.0,-13.066656112670898
1351,0.0,0.0,-2.465972661972046
1353,0.0,0.0,-27.238677978515625
1355,1.0,0.0,5.292557239532471
1357,0.0,0.0,-26.771657943725586
1359,0.0,0.0,-13.690848350524902
1361,0.0,0.0,-20.88576316833496
1363,0.0,0.0,-6.341158390045166
1365,0.0,0.0,-24.16487693786621
1367,0.0,0.0,-12.491003036499023
1369,0.0,0.0,-15.305856704711914
137,0.0,0.0,-23.594881057739258
1371,0.0,0.0,-15.026493072509766
1373,0.0,0.0,-13.238243103027344
1375,0.0,0.0,-15.025314331054688
1377,0.0,0.0,-21.711055755615234
1379,0.0,0.0,-5.226827144622803
1381,0.0,0.0,-24.380863189697266
1383,0.0,0.0,-19.541807174682617
1385,0.0,0.0,-1.123830795288086
1387,0.0,0.0,-15.568085670471191
1389,0.0,0.0,-9.437620162963867
139,0.0,0.0,-2.0405282974243164
1391,0.0,0.0,-5.894401550292969
1393,0.0,0.0,-15.275656700134277
1395,0.0,0.0,-4.36594820022583
1397,1.0,0.0,4.24152135848999
1399,0.0,0.0,-9.273932456970215
1401,0.0,0.0,-4.250635147094727
1403,0.0,0.0,-0.6763519048690796
1405,0.0,0.0,-2.8821113109588623
1407,0.0,0.0,-6.445362567901611
1409,0.0,0.0,-17.540359497070312
141,0.0,0.0,-14.532011032104492
1411,0.0,0.0,-32.70746994018555
1413,1.0,0.0,5.133176803588867
1415,0.0,0.0,-45.42403793334961
1417,0.0,0.0,-14.357250213623047
1419,0.0,0.0,-12.745491027832031
1421,0.0,0.0,-11.434699058532715
1423,0.0,0.0,-14.39140796661377
1425,0.0,0.0,-12.397826194763184
1427,0.0,0.0,-17.958208084106445
1429,0.0,0.0,-15.052456855773926
143,0.0,0.0,-18.760498046875
1431,0.0,0.0,-21.70285987854004
1433,0.0,0.0,-19.36691665649414
1435,0.0,0.0,-16.984298706054688
1437,1.0,0.0,5.249495983123779
1439,0.0,0.0,-10.741674423217773
1441,1.0,0.0,1.7573378086090088
1443,0.0,0.0,-2.612165689468384
1445,0.0,0.0,-9.594707489013672
1447,0.0,0.0,-12.807472229003906
1449,0.0,0.0,-2.2621641159057617
145,0.0,0.0,-9.475677490234375
1451,0.0,0.0,-23.786338806152344
1453,0.0,0.0,-10.664776802062988
1455,0.0,0.0,-12.738066673278809
1457,0.0,0.0,-14.93818473815918
1459,0.0,0.0,-51.97581481933594
1461,0.0,0.0,-23.679508209228516
1463,0.0,0.0,-7.621039390563965
1465,0.0,0.0,-10.708457946777344
1467,0.0,0.0,-4.942667007446289
1469,0.0,0.0,-12.203798294067383
147,0.0,0.0,-6.159282207489014
1471,0.0,0.0,-1.8478906154632568
1473,0.0,0.0,-3.6075847148895264
1475,0.0,0.0,-19.95030403137207
1477,0.0,0.0,-11.116910934448242
1479,0.0,0.0,-18.10658073425293
1481,0.0,0.0,-4.1946001052856445
1483,0.0,0.0,-32.57413864135742
1485,0.0,0.0,-8.141816139221191
1487,1.0,0.0,1.6827841997146606
1489,0.0,0.0,-10.748103141784668
149,0.0,0.0,-18.721275329589844
1491,0.0,0.0,-4.47256326675415
1493,0.0,0.0,-4.756836414337158
1495,0.0,0.0,-7.812037467956543
1497,0.0,0.0,-4.75319242477417
1499,0.0,0.0,-14.897355079650879
15,0.0,0.0,-40.10844039916992
1501,0.0,0.0,-17.347522735595703
1503,0.0,0.0,-0.05930573120713234
1505,0.0,0.0,-30.816329956054688
1507,0.0,0.0,-8.077902793884277
1509,0.0,0.0,-16.427804946899414
151,0.0,0.0,-24.737167358398438
1511,0.0,0.0,-0.0057237399742007256
1513,0.0,0.0,-7.120683670043945
1515,0.0,0.0,-1.9019227027893066
1517,0.0,0.0,-7.62196159362793
1519,0.0,0.0,-4.204662322998047
1521,0.0,0.0,-17.35109519958496
1523,0.0,0.0,-16.112110137939453
1525,0.0,0.0,-11.337985038757324
1527,0.0,0.0,-34.84229278564453
1529,0.0,0.0,-11.632551193237305
153,0.0,0.0,-4.906502723693848
1531,0.0,0.0,-9.094751358032227
1533,0.0,0.0,-9.746113777160645
1535,0.0,0.0,-2.862288236618042
1537,1.0,0.0,5.492238521575928
1539,0.0,0.0,-7.78887939453125
1541,0.0,0.0,-9.430767059326172
1543,0.0,0.0,-19.718421936035156
1545,0.0,0.0,-3.9146292209625244
1547,0.0,0.0,-12.841413497924805
1549,0.0,0.0,-4.53636360168457
155,0.0,0.0,-19.11677360534668
1551,0.0,0.0,-27.424535751342773
1553,0.0,0.0,-22.828731536865234
1555,0.0,0.0,-5.4179158210754395
1557,0.0,0.0,-3.048222541809082
1559,0.0,0.0,-5.373874664306641
1561,0.0,0.0,-5.173537731170654
1563,0.0,0.0,-7.782356262207031
1565,0.0,0.0,-20.056346893310547
1567,0.0,0.0,-20.863069534301758
1569,0.0,0.0,-31.065258026123047
157,0.0,0.0,-7.888134479522705
1571,0.0,0.0,-12.86181926727295
1573,0.0,0.0,-6.562746047973633
1575,0.0,0.0,-36.55653381347656
