imagename,prediction,label,logits
1,0.0,0.0,-27.973058700561523
1001,0.0,0.0,-20.115489959716797
1003,0.0,0.0,-29.702991485595703
1005,0.0,0.0,-25.646236419677734
1007,0.0,0.0,-25.28614044189453
1009,0.0,0.0,-17.222984313964844
101,0.0,0.0,-39.18437576293945
1011,0.0,0.0,-26.77484703063965
1013,0.0,0.0,-25.062591552734375
1015,0.0,0.0,-26.438480377197266
1017,0.0,0.0,-19.375944137573242
1019,0.0,0.0,-37.13855743408203
1021,0.0,0.0,-39.443355560302734
1023,0.0,0.0,-26.757081985473633
1025,0.0,0.0,-44.473941802978516
1027,0.0,0.0,-26.763248443603516
1029,0.0,0.0,-24.681718826293945
103,0.0,0.0,-43.01744842529297
1031,0.0,0.0,-31.62649917602539
1033,0.0,0.0,-32.23581314086914
1035,0.0,0.0,-26.496408462524414
1037,0.0,0.0,-33.57313919067383
1039,0.0,0.0,-19.17723274230957
1041,0.0,0.0,-7.920780181884766
1043,0.0,0.0,-26.453079223632812
1045,0.0,0.0,-33.21630096435547
1047,0.0,0.0,-30.401878356933594
1049,0.0,0.0,-37.362430572509766
105,0.0,0.0,-20.856510162353516
1051,0.0,0.0,-12.565919876098633
1053,0.0,0.0,-15.328226089477539
1055,0.0,0.0,-18.857280731201172
1057,0.0,0.0,-27.99166488647461
1059,0.0,0.0,-41.57410430908203
1061,0.0,0.0,-32.4664306640625
1063,0.0,0.0,-30.395118713378906
1065,0.0,0.0,-26.697837829589844
1067,0.0,0.0,-27.91948699951172
1069,0.0,0.0,-38.78314208984375
107,0.0,0.0,-23.22681427001953
1071,0.0,0.0,-27.877269744873047
1073,0.0,0.0,-19.13157081604004
1075,0.0,0.0,-23.048389434814453
1077,0.0,0.0,-31.387041091918945
1079,0.0,0.0,-37.12958526611328
1081,0.0,0.0,-18.968416213989258
1083,0.0,0.0,-26.717132568359375
1085,0.0,0.0,-34.58339309692383
1087,0.0,0.0,-28.51398468017578
1089,0.0,0.0,-30.726577758789062
109,0.0,0.0,-18.589828491210938
1091,0.0,0.0,-36.88059997558594
1093,0.0,0.0,-23.458845138549805
1095,0.0,0.0,-28.93832778930664
1097,0.0,0.0,-21.179706573486328
1099,0.0,0.0,-24.64137077331543
11,0.0,0.0,-34.80292892456055
1101,0.0,0.0,-27.362232208251953
1103,0.0,0.0,-32.3549690246582
1105,0.0,0.0,-13.793787956237793
1107,0.0,0.0,-22.668195724487305
1109,0.0,0.0,-20.651826858520508
111,0.0,0.0,-28.68316078186035
1111,0.0,0.0,-27.789794921875
1113,0.0,0.0,-36.6406135559082
1115,0.0,0.0,-36.23944854736328
1117,0.0,0.0,-25.240230560302734
1119,0.0,0.0,-35.27676010131836
1121,0.0,0.0,-14.08103084564209
1123,0.0,0.0,-16.306148529052734
1125,0.0,0.0,-9.522451400756836
1127,0.0,0.0,-16.091266632080078
1129,0.0,0.0,-26.651174545288086
113,0.0,0.0,-25.924938201904297
1131,0.0,0.0,-25.89041519165039
1133,0.0,0.0,-19.526018142700195
1135,0.0,0.0,-18.764076232910156
1137,0.0,0.0,-42.85765838623047
