imagename,prediction,label,logits
1,0.0,0.0,-4.458585739135742
1001,1.0,0.0,5.40472412109375
1003,0.0,0.0,-23.957630157470703
1005,0.0,0.0,-3.3139185905456543
1007,0.0,0.0,-1.584496259689331
1009,1.0,0.0,1.7867780923843384
101,0.0,0.0,-36.459495544433594
1011,1.0,0.0,0.13103310763835907
1013,0.0,0.0,-11.553603172302246
1015,0.0,0.0,-6.829498767852783
1017,0.0,0.0,-2.2179439067840576
1019,0.0,0.0,-26.577625274658203
1021,0.0,0.0,-15.878599166870117
1023,1.0,0.0,4.692164421081543
1025,0.0,0.0,-36.42067337036133
1027,0.0,0.0,-23.67391014099121
1029,1.0,0.0,3.787451982498169
103,0.0,0.0,-55.36631393432617
1031,0.0,0.0,-10.306118965148926
1033,0.0,0.0,-37.848941802978516
1035,0.0,0.0,-23.863283157348633
1037,0.0,0.0,-32.381046295166016
1039,1.0,0.0,1.7959378957748413
1041,1.0,0.0,5.18361234664917
1043,0.0,0.0,-16.245868682861328
1045,0.0,0.0,-22.758996963500977
1047,0.0,0.0,-31.522239685058594
1049,0.0,0.0,-7.397157192230225
105,0.0,0.0,-16.40254020690918
1051,1.0,0.0,4.392639636993408
1053,0.0,0.0,-1.708635687828064
1055,0.0,0.0,-11.10666561126709
1057,0.0,0.0,-12.400933265686035
1059,0.0,0.0,-33.75253677368164
1061,0.0,0.0,-0.6041544079780579
1063,0.0,0.0,-20.771812438964844
1065,0.0,0.0,-15.762808799743652
1067,0.0,0.0,-2.3267881870269775
1069,0.0,0.0,-36.94611358642578
107,0.0,0.0,-5.118606090545654
1071,0.0,0.0,-14.063898086547852
1073,0.0,0.0,-16.135950088500977
1075,0.0,0.0,-17.364837646484375
1077,0.0,0.0,-24.448055267333984
1079,0.0,0.0,-25.751102447509766
1081,1.0,0.0,1.3888651132583618
1083,0.0,0.0,-10.51184368133545
1085,0.0,0.0,-19.87381362915039
1087,0.0,0.0,-9.435319900512695
1089,0.0,0.0,-26.110862731933594
109,0.0,0.0,-16.87118148803711
1091,0.0,0.0,-40.83017349243164
1093,0.0,0.0,-18.440462112426758
1095,0.0,0.0,-28.093303680419922
1097,0.0,0.0,-7.416310787200928
1099,1.0,0.0,7.903897285461426
11,0.0,0.0,-29.25212860107422
1101,0.0,0.0,-10.388480186462402
1103,0.0,0.0,-20.41677474975586
1105,0.0,0.0,-14.95339298248291
1107,0.0,0.0,-5.64913272857666
1109,1.0,0.0,1.3626054525375366
111,0.0,0.0,-12.090166091918945
1111,0.0,0.0,-8.995177268981934
1113,0.0,0.0,-17.803424835205078
1115,0.0,0.0,-20.104564666748047
1117,0.0,0.0,-12.899367332458496
1119,0.0,0.0,-20.566587448120117
1121,0.0,0.0,-6.8668904304504395
1123,0.0,0.0,-0.6016942858695984
1125,1.0,0.0,6.249255180358887
1127,0.0,0.0,-0.8696730732917786
1129,0.0,0.0,-19.01114273071289
113,0.0,0.0,-9.056864738464355
1131,0.0,0.0,-14.390054702758789
1133,1.0,0.0,6.771240234375
1135,0.0,0.0,-4.270714282989502
1137,0.0,0.0,-45.634979248046875
1139,0.0,0.0,-12.654741287231445
1141,0.0,0.0,-8.016763687133789
1143,0.0,0.0,-19.501197814941406
1145,0.0,0.0,-9.742226600646973
1147,0.0,0.0,-6.909088134765625
1149,0.0,0.0,-13.25214672088623
115,0.0,0.0,-15.868831634521484
1151,0.0,0.0,-7.350849151611328
1153,1.0,0.0,0.35037484765052795
1155,0.0,0.0,-17.554344177246094
1157,0.0,0.0,-18.742185592651367
1159,0.0,0.0,-20.982267379760742
1161,0.0,0.0,-8.355731964111328
1163,0.0,0.0,-48.54882049560547
1165,0.0,0.0,-16.459964752197266
1167,1.0,0.0,4.047822952270508
1169,0.0,0.0,-8.854999542236328
117,0.0,0.0,-7.055378437042236
1171,0.0,0.0,-31.43470001220703
1173,0.0,0.0,-17.999576568603516
1175,0.0,0.0,-15.184155464172363
1177,0.0,0.0,-19.94668960571289
1179,0.0,0.0,-35.27387619018555
1181,0.0,0.0,-24.549312591552734
1183,0.0,0.0,-22.854904174804688
1185,0.0,0.0,-14.772767066955566
1187,0.0,0.0,-6.082008361816406
1189,0.0,0.0,-24.127517700195312
119,0.0,0.0,-45.34146499633789
1191,0.0,0.0,-13.086671829223633
1193,0.0,0.0,-49.20033645629883
1195,0.0,0.0,-21.367115020751953
1197,0.0,0.0,-14.306233406066895
1199,1.0,0.0,3.971235990524292
1201,0.0,0.0,-53.48182678222656
1203,0.0,0.0,-7.680654048919678
1205,0.0,0.0,-0.7955678701400757
1207,0.0,0.0,-1.4481725692749023
1209,0.0,0.0,-17.772245407104492
121,1.0,0.0,9.226391792297363
1211,0.0,0.0,-18.50741958618164
1213,0.0,0.0,-41.26093673706055
1215,0.0,0.0,-5.763507843017578
1217,0.0,0.0,-28.621198654174805
1219,1.0,0.0,1.4983989000320435
1221,0.0,0.0,-23.562660217285156
1223,0.0,0.0,-15.887312889099121
1225,0.0,0.0,-17.635910034179688
1227,0.0,0.0,-51.87538146972656
1229,0.0,0.0,-16.426355361938477
123,0.0,0.0,-13.982780456542969
1231,0.0,0.0,-7.015541076660156
1233,0.0,0.0,-33.613197326660156
1235,0.0,0.0,-0.7669040560722351
1237,0.0,0.0,-11.402827262878418
1239,0.0,0.0,-36.86033248901367
1241,0.0,0.0,-5.081139087677002
1243,0.0,0.0,-10.828191757202148
1245,0.0,0.0,-14.967694282531738
1247,0.0,0.0,-4.010228633880615
1249,0.0,0.0,-14.641881942749023
125,0.0,0.0,-11.647517204284668
1251,0.0,0.0,-8.727370262145996
1253,0.0,0.0,-9.770208358764648
1255,0.0,0.0,-20.74384880065918
1257,0.0,0.0,-25.66768455505371
1259,0.0,0.0,-20.572425842285156
1261,1.0,0.0,1.3587127923965454
1263,0.0,0.0,-19.06514549255371
1265,0.0,0.0,-7.086036682128906
1267,1.0,0.0,3.3359591960906982
1269,0.0,0.0,-31.71562957763672
127,0.0,0.0,-15.090169906616211
1271,0.0,0.0,-4.4982523918151855
1273,0.0,0.0,-8.305160522460938
1275,0.0,0.0,-9.894905090332031
1277,0.0,0.0,-1.6431106328964233
1279,0.0,0.0,-11.818571090698242
1281,0.0,0.0,-9.85696029663086
1283,0.0,0.0,-7.351712703704834
1285,0.0,0.0,-17.17812728881836
1287,0.0,0.0,-12.943147659301758
