imagename,prediction,label,logits
1,0.0,0.0,-9.641593933105469
1001,0.0,0.0,-13.275797843933105
1003,0.0,0.0,-16.688058853149414
1005,0.0,0.0,-14.108541488647461
1007,0.0,0.0,-15.775557518005371
1009,0.0,0.0,-16.301055908203125
101,0.0,0.0,-11.679998397827148
1011,0.0,0.0,-16.766633987426758
1013,0.0,0.0,-14.483659744262695
1015,0.0,0.0,-14.793334007263184
1017,0.0,0.0,-15.05932331085205
1019,0.0,0.0,-17.362689971923828
1021,0.0,0.0,-17.743453979492188
1023,0.0,0.0,-16.095115661621094
1025,0.0,0.0,-14.648664474487305
1027,0.0,0.0,-17.748279571533203
1029,0.0,0.0,-16.901695251464844
103,0.0,0.0,-15.202741622924805
1031,0.0,0.0,-14.751933097839355
1033,0.0,0.0,-15.480074882507324
1035,0.0,0.0,-17.165115356445312
1037,0.0,0.0,-12.81267261505127
1039,0.0,0.0,-19.109970092773438
1041,0.0,0.0,-18.983524322509766
1043,0.0,0.0,-12.941688537597656
1045,0.0,0.0,-19.727468490600586
1047,0.0,0.0,-15.992494583129883
1049,0.0,0.0,-18.650569915771484
105,0.0,0.0,-11.993773460388184
1051,0.0,0.0,-9.687660217285156
1053,0.0,0.0,-11.109156608581543
1055,0.0,0.0,-13.951681137084961
1057,0.0,0.0,-13.613277435302734
1059,0.0,0.0,-12.109125137329102
1061,0.0,0.0,-12.520448684692383
1063,0.0,0.0,-18.04431915283203
1065,0.0,0.0,-14.586408615112305
1067,0.0,0.0,-15.147183418273926
1069,0.0,0.0,-16.552453994750977
107,0.0,0.0,-18.304546356201172
1071,0.0,0.0,-12.344566345214844
1073,0.0,0.0,-12.79613208770752
1075,0.0,0.0,-15.464268684387207
1077,0.0,0.0,-14.379561424255371
1079,0.0,0.0,-5.788602828979492
1081,0.0,0.0,-15.35193920135498
1083,0.0,0.0,-8.420948028564453
1085,0.0,0.0,-16.88043975830078
1087,0.0,0.0,-17.02549171447754
1089,0.0,0.0,-18.510173797607422
109,0.0,0.0,-17.080705642700195
1091,0.0,0.0,-14.406638145446777
1093,0.0,0.0,-9.421225547790527
1095,0.0,0.0,-13.032973289489746
1097,0.0,0.0,-16.298992156982422
1099,0.0,0.0,-14.908177375793457
11,0.0,0.0,-19.48585319519043
1101,0.0,0.0,-15.557841300964355
1103,0.0,0.0,-15.413345336914062
1105,0.0,0.0,-18.403343200683594
1107,0.0,0.0,-15.225685119628906
1109,0.0,0.0,-20.58425521850586
111,0.0,0.0,-14.010205268859863
1111,0.0,0.0,-19.061649322509766
1113,0.0,0.0,-13.529637336730957
1115,0.0,0.0,-16.987457275390625
1117,0.0,0.0,-15.763696670532227
1119,0.0,0.0,-16.57360076904297
1121,0.0,0.0,-9.539170265197754
1123,0.0,0.0,-9.648067474365234
1125,0.0,0.0,-16.35419464111328
1127,0.0,0.0,-14.751026153564453
1129,0.0,0.0,-13.1708984375
113,0.0,0.0,-15.61493968963623
1131,0.0,0.0,-19.680187225341797
1133,0.0,0.0,-17.348411560058594
1135,0.0,0.0,-12.561105728149414
1137,0.0,0.0,-16.040233612060547
1139,0.0,0.0,-13.302993774414062
1141,0.0,0.0,-14.521869659423828
1143,0.0,0.0,-14.128379821777344
1145,0.0,0.0,-13.685315132141113
1147,0.0,0.0,-18.534202575683594
1149,0.0,0.0,-11.009645462036133
115,0.0,0.0,-11.100415229797363
1151,0.0,0.0,-16.65809440612793
1153,0.0,0.0,-16.646814346313477
1155,0.0,0.0,-18.193716049194336
1157,0.0,0.0,-15.848440170288086
1159,0.0,0.0,-14.606157302856445
1161,0.0,0.0,-10.588080406188965
1163,0.0,0.0,-4.925922393798828
1165,0.0,0.0,-13.390755653381348
1167,0.0,0.0,-11.516616821289062
1169,0.0,0.0,-17.517013549804688
117,0.0,0.0,-16.117807388305664
1171,0.0,0.0,-15.993607521057129
1173,0.0,0.0,-16.119386672973633
1175,0.0,0.0,-17.513051986694336
1177,0.0,0.0,-13.52807331085205
1179,0.0,0.0,-15.07247543334961
1181,0.0,0.0,-16.398286819458008
1183,0.0,0.0,-14.676568984985352
1185,0.0,0.0,-16.914627075195312
1187,0.0,0.0,-14.8389892578125
1189,0.0,0.0,-15.175185203552246
119,0.0,0.0,-16.157312393188477
1191,0.0,0.0,-14.420799255371094
1193,0.0,0.0,-15.932304382324219
1195,0.0,0.0,-5.514340877532959
1197,0.0,0.0,-16.02701187133789
1199,0.0,0.0,-19.537927627563477
1201,0.0,0.0,-17.985475540161133
1203,0.0,0.0,-15.382293701171875
1205,0.0,0.0,-14.111955642700195
1207,0.0,0.0,-13.421774864196777
1209,0.0,0.0,-17.803455352783203
121,0.0,0.0,-14.496186256408691
1211,0.0,0.0,-21.184938430786133
1213,0.0,0.0,-13.712631225585938
1215,0.0,0.0,-11.446488380432129
1217,0.0,0.0,-12.734893798828125
1219,0.0,0.0,-2.5962421894073486
1221,0.0,0.0,-16.676332473754883
1223,0.0,0.0,-16.50078010559082
1225,0.0,0.0,-12.527962684631348
1227,0.0,0.0,-12.546384811401367
1229,0.0,0.0,-12.821368217468262
123,0.0,0.0,-13.612812042236328
1231,0.0,0.0,-16.27948760986328
1233,0.0,0.0,-12.73413372039795
1235,0.0,0.0,-12.234835624694824
1237,0.0,0.0,-19.4533634185791
1239,0.0,0.0,-15.916844367980957
1241,0.0,0.0,-17.661516189575195
1243,0.0,0.0,-14.26111888885498
1245,0.0,0.0,-14.979509353637695
1247,0.0,0.0,-10.339996337890625
1249,0.0,0.0,-17.164127349853516
125,0.0,0.0,-15.898058891296387
1251,0.0,0.0,-17.125837326049805
1253,0.0,0.0,-14.037598609924316
1255,0.0,0.0,-17.262039184570312
1257,0.0,0.0,-13.961806297302246
1259,0.0,0.0,-17.680063247680664
1261,0.0,0.0,-15.91249942779541
1263,0.0,0.0,-11.278936386108398
1265,0.0,0.0,-16.075584411621094
1267,0.0,0.0,-15.339689254760742
1269,0.0,0.0,-8.390799522399902
127,0.0,0.0,-10.324418067932129
1271,0.0,0.0,-15.710077285766602
1273,0.0,0.0,-17.619953155517578
1275,0.0,0.0,-19.750822067260742
1277,0.0,0.0,-15.670580863952637
1279,0.0,0.0,-15.564460754394531
1281,0.0,0.0,-17.150419235229492
1283,0.0,0.0,-15.3414306640625
1285,0.0,0.0,-17.578035354614258
1287,0.0,0.0,-14.619495391845703
1289,0.0,0.0,-4.634634971618652
129,0.0,0.0,-12.685476303100586
1291,0.0,0.0,-17.409915924072266
1293,0.0,0.0,-12.651886940002441
1295,0.0,0.0,-14.938399314880371
1297,0.0,0.0,-16.313751220703125
1299,0.0,0.0,-17.961023330688477
13,0.0,0.0,-17.817514419555664
1301,0.0,0.0,-20.882671356201172
1303,0.0,0.0,-9.613757133483887
