imagename,prediction,label,logits
1,0.0,0.0,-10.396195411682129
1001,1.0,0.0,5.2886643409729
1003,1.0,0.0,5.743565559387207
1005,1.0,0.0,5.038031101226807
1007,1.0,0.0,5.136115550994873
1009,1.0,0.0,4.828413486480713
101,0.0,0.0,-1.8447439670562744
1011,1.0,0.0,4.289284706115723
1013,0.0,0.0,-15.272171974182129
1015,1.0,0.0,4.962220668792725
1017,1.0,0.0,4.82007360458374
1019,0.0,0.0,-2.2657852172851562
1021,1.0,0.0,3.823699712753296
1023,0.0,0.0,-10.049656867980957
1025,0.0,0.0,-6.8309760093688965
1027,0.0,0.0,-4.936459064483643
1029,1.0,0.0,7.380438327789307
103,0.0,0.0,-19.416250228881836
1031,1.0,0.0,3.9693851470947266
1033,1.0,0.0,2.1252083778381348
1035,1.0,0.0,7.1992669105529785
1037,1.0,0.0,8.657462120056152
1039,1.0,0.0,6.156141757965088
1041,1.0,0.0,5.152209281921387
1043,0.0,0.0,-6.262362003326416
1045,0.0,0.0,-9.936775207519531
1047,1.0,0.0,4.37092924118042
1049,1.0,0.0,8.769563674926758
105,1.0,0.0,6.021487236022949
1051,1.0,0.0,5.02143669128418
1053,1.0,0.0,4.889331817626953
1055,1.0,0.0,5.237204074859619
1057,1.0,0.0,5.022958755493164
1059,0.0,0.0,-6.380640983581543
1061,1.0,0.0,6.064171314239502
1063,0.0,0.0,-6.8451247215271
1065,1.0,0.0,4.861073970794678
1067,0.0,0.0,-3.4704320430755615
1069,0.0,0.0,-17.312938690185547
107,1.0,0.0,7.0804057121276855
1071,1.0,0.0,7.063500881195068
1073,1.0,0.0,5.104028224945068
1075,1.0,0.0,1.2609180212020874
1077,0.0,0.0,-8.915026664733887
1079,0.0,0.0,-13.883308410644531
1081,1.0,0.0,6.768923759460449
1083,1.0,0.0,5.988153457641602
1085,0.0,0.0,-11.049843788146973
1087,1.0,0.0,6.44895601272583
1089,0.0,0.0,-16.127159118652344
109,1.0,0.0,6.489309787750244
1091,0.0,0.0,-9.615997314453125
1093,0.0,0.0,-5.514817714691162
1095,0.0,0.0,-5.9852705001831055
1097,1.0,0.0,4.617199897766113
1099,1.0,0.0,4.987223148345947
11,0.0,0.0,-13.1768798828125
1101,0.0,0.0,-7.913664817810059
1103,0.0,0.0,-10.602849960327148
1105,1.0,0.0,7.380499362945557
1107,0.0,0.0,-7.086859703063965
1109,1.0,0.0,5.213657855987549
111,1.0,0.0,6.528271675109863
1111,0.0,0.0,-2.5600035190582275
1113,0.0,0.0,-7.8337788581848145
1115,0.0,0.0,-15.133987426757812
1117,0.0,0.0,-13.573101043701172
1119,0.0,0.0,-4.7876973152160645
1121,1.0,0.0,5.100573539733887
1123,1.0,0.0,5.03419303894043
1125,1.0,0.0,6.69127082824707
1127,0.0,0.0,-8.057308197021484
1129,1.0,0.0,4.950897693634033
113,1.0,0.0,4.277154445648193
1131,0.0,0.0,-13.988322257995605
1133,1.0,0.0,7.121232986450195
1135,0.0,0.0,-11.957122802734375
1137,0.0,0.0,-26.069799423217773
1139,0.0,0.0,-2.870292901992798
1141,1.0,0.0,5.681966781616211
1143,1.0,0.0,6.18430757522583
