imagename,prediction,label,logits
1,0.0,0.0,-12.929755210876465
1001,1.0,0.0,1.5685744285583496
1003,0.0,0.0,-28.89068603515625
1005,0.0,0.0,-13.807456016540527
1007,0.0,0.0,-8.47862720489502
1009,0.0,0.0,-1.3146222829818726
101,0.0,0.0,-69.97824096679688
1011,0.0,0.0,-2.334254503250122
1013,0.0,0.0,-33.77745056152344
1015,0.0,0.0,-2.5344460010528564
1017,0.0,0.0,-12.390585899353027
1019,0.0,0.0,-57.057342529296875
1021,0.0,0.0,-46.20392608642578
1023,0.0,0.0,-16.723651885986328
1025,0.0,0.0,-65.541259765625
1027,0.0,0.0,-50.73908233642578
1029,1.0,0.0,7.8822407722473145
103,0.0,0.0,-114.25719451904297
1031,0.0,0.0,-28.17386245727539
1033,0.0,0.0,-77.11735534667969
1035,0.0,0.0,-43.729942321777344
1037,0.0,0.0,-71.52656555175781
1039,0.0,0.0,-4.1591997146606445
1041,0.0,0.0,-21.10369300842285
1043,0.0,0.0,-31.73542594909668
1045,0.0,0.0,-46.987979888916016
1047,0.0,0.0,-65.03174591064453
1049,0.0,0.0,-19.36509895324707
105,0.0,0.0,-45.517215728759766
1051,0.0,0.0,-13.490026473999023
1053,0.0,0.0,-16.339454650878906
1055,0.0,0.0,-27.09228515625
1057,0.0,0.0,-6.536699295043945
1059,0.0,0.0,-75.18975067138672
1061,0.0,0.0,-9.507903099060059
1063,0.0,0.0,-48.243473052978516
1065,0.0,0.0,-44.883201599121094
1067,0.0,0.0,-12.029841423034668
1069,0.0,0.0,-75.37464904785156
107,0.0,0.0,-15.522722244262695
1071,0.0,0.0,-15.197469711303711
1073,0.0,0.0,-29.88604164123535
1075,0.0,0.0,-52.6773567199707
1077,0.0,0.0,-21.028690338134766
1079,0.0,0.0,-55.803409576416016
1081,0.0,0.0,-13.347110748291016
1083,0.0,0.0,-24.44495964050293
1085,0.0,0.0,-45.48870086669922
1087,0.0,0.0,-14.63095474243164
1089,0.0,0.0,-53.44001770019531
109,0.0,0.0,-16.235599517822266
1091,0.0,0.0,-81.93876647949219
1093,0.0,0.0,-41.486576080322266
1095,0.0,0.0,-67.12313079833984
1097,0.0,0.0,-6.56707239151001
1099,1.0,0.0,6.698030948638916
11,0.0,0.0,-61.908817291259766
1101,0.0,0.0,-26.446083068847656
1103,0.0,0.0,-46.74028778076172
1105,0.0,0.0,-15.886336326599121
1107,0.0,0.0,-10.953248023986816
1109,0.0,0.0,-16.87013816833496
111,0.0,0.0,-25.890222549438477
1111,0.0,0.0,-39.33734893798828
1113,0.0,0.0,-48.60051727294922
1115,0.0,0.0,-45.60830307006836
1117,0.0,0.0,-39.14921951293945
1119,0.0,0.0,-58.86848831176758
1121,0.0,0.0,-18.486555099487305
1123,0.0,0.0,-22.063730239868164
1125,0.0,0.0,-7.235621929168701
1127,0.0,0.0,-23.417720794677734
1129,0.0,0.0,-56.09907913208008
113,0.0,0.0,-1.3035156726837158
1131,0.0,0.0,-25.632293701171875
1133,1.0,0.0,5.136030673980713
1135,0.0,0.0,-39.948917388916016
1137,0.0,0.0,-86.45781707763672
1139,0.0,0.0,-13.986666679382324
1141,0.0,0.0,-20.355579376220703
1143,0.0,0.0,-39.86721420288086
1145,0.0,0.0,-23.950502395629883
1147,0.0,0.0,-17.10076904296875
1149,0.0,0.0,-38.4888916015625
115,0.0,0.0,-19.847658157348633
1151,0.0,0.0,-29.34415054321289
1153,0.0,0.0,-19.621747970581055
1155,0.0,0.0,-38.72846984863281
1157,0.0,0.0,-38.58946228027344
1159,0.0,0.0,-44.274051666259766
1161,0.0,0.0,-14.437844276428223
1163,0.0,0.0,-95.16131591796875
1165,0.0,0.0,-12.71168041229248
1167,0.0,0.0,-17.2247371673584
1169,0.0,0.0,-22.351703643798828
117,0.0,0.0,-18.87758445739746
1171,0.0,0.0,-66.44689178466797
1173,0.0,0.0,-43.03181457519531
1175,0.0,0.0,-38.75763702392578
1177,0.0,0.0,-32.278221130371094
1179,0.0,0.0,-64.22074890136719
1181,0.0,0.0,-50.0927619934082
1183,0.0,0.0,-27.86324119567871
1185,0.0,0.0,-36.97560501098633
1187,0.0,0.0,-7.5328803062438965
1189,0.0,0.0,-49.39934158325195
119,0.0,0.0,-92.3332290649414
1191,0.0,0.0,-46.2862548828125
1193,0.0,0.0,-119.62238311767578
1195,0.0,0.0,-58.691104888916016
1197,0.0,0.0,-33.00362014770508
1199,0.0,0.0,-22.151840209960938
1201,0.0,0.0,-114.42321014404297
1203,0.0,0.0,-40.150535583496094
1205,0.0,0.0,-15.99821662902832
1207,0.0,0.0,-6.629641056060791
1209,0.0,0.0,-36.36102294921875
121,1.0,0.0,4.605318546295166
1211,0.0,0.0,-26.433935165405273
1213,0.0,0.0,-87.06046295166016
1215,0.0,0.0,-21.61689567565918
1217,0.0,0.0,-59.98341751098633
1219,0.0,0.0,-22.58301544189453
1221,0.0,0.0,-54.93406677246094
1223,0.0,0.0,-46.99311447143555
1225,0.0,0.0,-10.092215538024902
