imagename,prediction,label,logits
1,0.0,0.0,-1.159169316291809
1001,1.0,0.0,0.7693825960159302
1003,0.0,0.0,-0.7407323718070984
1005,1.0,0.0,3.4293603897094727
1007,1.0,0.0,4.2703070640563965
1009,1.0,0.0,2.730466604232788
101,0.0,0.0,-32.37956619262695
1011,1.0,0.0,6.074865818023682
1013,0.0,0.0,-8.6486177444458
1015,1.0,0.0,4.763612270355225
1017,1.0,0.0,3.499096393585205
1019,0.0,0.0,-21.4894962310791
1021,0.0,0.0,-12.478999137878418
1023,1.0,0.0,0.859734296798706
1025,0.0,0.0,-24.69074249267578
1027,0.0,0.0,-16.825664520263672
1029,1.0,0.0,6.97186803817749
103,0.0,0.0,-52.15668487548828
1031,0.0,0.0,-6.6514081954956055
1033,0.0,0.0,-35.155792236328125
1035,0.0,0.0,-14.489144325256348
1037,0.0,0.0,-26.994728088378906
1039,1.0,0.0,5.989865303039551
1041,1.0,0.0,5.563859462738037
1043,0.0,0.0,-12.061908721923828
1045,0.0,0.0,-19.05001449584961
1047,0.0,0.0,-29.037710189819336
1049,1.0,0.0,2.688709020614624
105,0.0,0.0,-13.961193084716797
1051,1.0,0.0,5.840658664703369
1053,1.0,0.0,4.881656646728516
1055,0.0,0.0,-8.621539115905762
1057,1.0,0.0,4.554295063018799
1059,0.0,0.0,-28.984376907348633
1061,0.0,0.0,-0.9813517928123474
1063,0.0,0.0,-16.705198287963867
1065,0.0,0.0,-9.837983131408691
1067,0.0,0.0,-6.945793151855469
1069,0.0,0.0,-33.52272415161133
107,0.0,0.0,-0.4586091935634613
1071,1.0,0.0,7.707932472229004
1073,0.0,0.0,-4.251112461090088
1075,0.0,0.0,-16.074161529541016
1077,0.0,0.0,-11.126983642578125
1079,0.0,0.0,-17.365177154541016
1081,1.0,0.0,6.774650573730469
1083,1.0,0.0,2.6874587535858154
1085,0.0,0.0,-17.178184509277344
1087,1.0,0.0,6.816925525665283
1089,0.0,0.0,-21.661670684814453
109,1.0,0.0,1.4184234142303467
1091,0.0,0.0,-37.93302536010742
1093,0.0,0.0,-13.769920349121094
1095,0.0,0.0,-24.819183349609375
1097,1.0,0.0,4.569385051727295
1099,1.0,0.0,4.941875457763672
11,0.0,0.0,-25.800365447998047
1101,0.0,0.0,-5.774565696716309
1103,0.0,0.0,-16.155054092407227
1105,0.0,0.0,-13.345276832580566
1107,0.0,0.0,-12.189891815185547
1109,1.0,0.0,0.8959438800811768
111,0.0,0.0,-12.09881591796875
1111,0.0,0.0,-1.2910608053207397
1113,0.0,0.0,-10.145217895507812
1115,0.0,0.0,-12.150945663452148
1117,0.0,0.0,-4.6826276779174805
1119,0.0,0.0,-15.893524169921875
1121,0.0,0.0,-3.7249627113342285
1123,0.0,0.0,-2.557133436203003
1125,1.0,0.0,8.289719581604004
1127,0.0,0.0,-4.0369553565979
1129,0.0,0.0,-18.526838302612305
113,1.0,0.0,4.116006374359131
1131,0.0,0.0,-16.118345260620117
1133,1.0,0.0,5.459840297698975
1135,0.0,0.0,-3.4610226154327393
1137,0.0,0.0,-41.87770080566406
1139,0.0,0.0,-7.041707992553711
1141,1.0,0.0,6.535613059997559
1143,0.0,0.0,-11.852133750915527
1145,0.0,0.0,-3.762598752975464
1147,0.0,0.0,-4.378019332885742
1149,0.0,0.0,-6.241119861602783
115,0.0,0.0,-4.4358811378479
1151,0.0,0.0,-5.664692401885986
