imagename,prediction,label,logits
1,0.0,0.0,-7.28944206237793
1001,0.0,0.0,-1.6869181394577026
1003,0.0,0.0,-15.288413047790527
1005,0.0,0.0,-12.706254959106445
1007,0.0,0.0,-12.644556045532227
1009,0.0,0.0,-11.7557373046875
101,0.0,0.0,-52.23168182373047
1011,0.0,0.0,-14.668910026550293
1013,0.0,0.0,-17.530399322509766
1015,0.0,0.0,-13.4111967086792
1017,0.0,0.0,-12.923253059387207
1019,0.0,0.0,-42.696659088134766
1021,0.0,0.0,-32.3167839050293
1023,0.0,0.0,-15.113685607910156
1025,0.0,0.0,-54.0911979675293
1027,0.0,0.0,-36.195533752441406
1029,1.0,0.0,2.967573642730713
103,0.0,0.0,-82.9613265991211
1031,0.0,0.0,-19.824705123901367
1033,0.0,0.0,-56.970706939697266
1035,0.0,0.0,-28.142908096313477
1037,0.0,0.0,-52.289756774902344
1039,0.0,0.0,-17.698774337768555
1041,0.0,0.0,-8.796103477478027
1043,0.0,0.0,-22.331825256347656
1045,0.0,0.0,-29.657087326049805
1047,0.0,0.0,-49.68416976928711
1049,0.0,0.0,-8.87919807434082
105,0.0,0.0,-33.73402404785156
1051,0.0,0.0,-1.1156439781188965
1053,0.0,0.0,-14.213251113891602
1055,0.0,0.0,-20.740291595458984
1057,0.0,0.0,-4.83438777923584
1059,0.0,0.0,-52.73193359375
1061,0.0,0.0,-10.48641300201416
1063,0.0,0.0,-27.701953887939453
1065,0.0,0.0,-31.487951278686523
1067,0.0,0.0,-10.443123817443848
1069,0.0,0.0,-53.677833557128906
107,0.0,0.0,-7.534455299377441
1071,0.0,0.0,-0.09478321671485901
1073,0.0,0.0,-17.740835189819336
1075,0.0,0.0,-36.875816345214844
1077,0.0,0.0,-15.647242546081543
1079,0.0,0.0,-40.52562713623047
1081,0.0,0.0,-3.665621757507324
1083,0.0,0.0,-16.315832138061523
1085,0.0,0.0,-32.51140213012695
1087,0.0,0.0,-20.33265495300293
1089,0.0,0.0,-40.13104248046875
109,0.0,0.0,-1.360090970993042
1091,0.0,0.0,-60.06479263305664
1093,0.0,0.0,-28.596532821655273
1095,0.0,0.0,-47.91609191894531
1097,0.0,0.0,-9.340408325195312
1099,0.0,0.0,-6.352255821228027
11,0.0,0.0,-44.796451568603516
1101,0.0,0.0,-11.413944244384766
1103,0.0,0.0,-33.20315933227539
1105,0.0,0.0,-11.575357437133789
1107,0.0,0.0,-8.939699172973633
1109,0.0,0.0,-16.364696502685547
111,0.0,0.0,-21.89679527282715
1111,0.0,0.0,-24.77944564819336
1113,0.0,0.0,-32.07795715332031
1115,0.0,0.0,-33.32032012939453
1117,0.0,0.0,-24.472383499145508
1119,0.0,0.0,-43.0408935546875
1121,0.0,0.0,-17.607107162475586
1123,0.0,0.0,-17.89023780822754
1125,1.0,0.0,0.9409706592559814
1127,0.0,0.0,-11.592179298400879
1129,0.0,0.0,-38.0336799621582
113,0.0,0.0,-4.850719451904297
1131,0.0,0.0,-18.682313919067383
1133,1.0,0.0,7.367664337158203
1135,0.0,0.0,-23.221139907836914
1137,0.0,0.0,-65.45744323730469
1139,0.0,0.0,-12.052661895751953
1141,0.0,0.0,-13.486035346984863
1143,0.0,0.0,-18.256315231323242
1145,0.0,0.0,-29.04554557800293
1147,0.0,0.0,-0.4325089752674103
1149,0.0,0.0,-23.127750396728516
115,0.0,0.0,-8.6922607421875
1151,0.0,0.0,-16.210107803344727
1153,0.0,0.0,-11.430780410766602
1155,0.0,0.0,-27.750076293945312
1157,0.0,0.0,-28.940561294555664
1159,0.0,0.0,-37.584686279296875
1161,0.0,0.0,-11.91658878326416
1163,0.0,0.0,-68.76931762695312
1165,0.0,0.0,-3.7803313732147217
1167,0.0,0.0,-8.396896362304688
1169,0.0,0.0,-15.841180801391602
117,0.0,0.0,-12.251063346862793
1171,0.0,0.0,-47.78302001953125
1173,0.0,0.0,-27.25731086730957
1175,0.0,0.0,-25.245620727539062
1177,0.0,0.0,-27.010107040405273
1179,0.0,0.0,-45.67300796508789
1181,0.0,0.0,-37.29301834106445
1183,0.0,0.0,-17.488880157470703
1185,0.0,0.0,-29.328845977783203
1187,0.0,0.0,-5.56306266784668
1189,0.0,0.0,-32.260257720947266
119,0.0,0.0,-66.91537475585938
1191,0.0,0.0,-25.656885147094727
1193,0.0,0.0,-78.90343475341797
1195,0.0,0.0,-40.61861801147461
1197,0.0,0.0,-20.369028091430664
1199,0.0,0.0,-13.379347801208496
1201,0.0,0.0,-78.1040267944336
1203,0.0,0.0,-19.713125228881836
1205,0.0,0.0,-8.390175819396973
1207,0.0,0.0,-16.373292922973633
1209,0.0,0.0,-21.744770050048828
121,1.0,0.0,4.805430889129639
1211,0.0,0.0,-27.56696128845215
1213,0.0,0.0,-60.65198516845703
1215,0.0,0.0,-12.151580810546875
1217,0.0,0.0,-42.18702697753906
1219,0.0,0.0,-10.67953872680664
1221,0.0,0.0,-39.40468215942383
1223,0.0,0.0,-32.235206604003906
1225,0.0,0.0,-4.761758327484131
1227,0.0,0.0,-80.03316497802734
1229,0.0,0.0,-16.705703735351562
123,0.0,0.0,-20.253358840942383
1231,0.0,0.0,-9.323312759399414
1233,0.0,0.0,-50.53750228881836
1235,0.0,0.0,-13.560728073120117
1237,0.0,0.0,-22.444194793701172
1239,0.0,0.0,-44.36542510986328
1241,0.0,0.0,-16.028554916381836
1243,0.0,0.0,-4.326989650726318
1245,0.0,0.0,-25.795724868774414
1247,0.0,0.0,-8.66814136505127
1249,0.0,0.0,-11.600589752197266
125,0.0,0.0,-11.412745475769043
1251,0.0,0.0,-8.034347534179688
1253,0.0,0.0,-23.747028350830078
1255,0.0,0.0,-22.07970428466797
1257,0.0,0.0,-39.868186950683594
1259,0.0,0.0,-35.36674499511719
1261,0.0,0.0,-7.419261455535889
1263,0.0,0.0,-39.34632873535156
1265,0.0,0.0,-20.50625991821289
1267,1.0,0.0,1.6412322521209717
1269,0.0,0.0,-47.30040740966797
127,0.0,0.0,-25.20450782775879
1271,0.0,0.0,-4.495405197143555
1273,0.0,0.0,-6.847500801086426
1275,0.0,0.0,-24.20116424560547
1277,1.0,0.0,2.9153411388397217
1279,0.0,0.0,-28.728425979614258
1281,0.0,0.0,-19.759105682373047
1283,0.0,0.0,-29.855310440063477
1285,0.0,0.0,-21.99037742614746
1287,0.0,0.0,-25.714019775390625
1289,0.0,0.0,-1.6898009777069092
129,0.0,0.0,-20.924175262451172
1291,0.0,0.0,-21.21695899963379
1293,0.0,0.0,-45.815303802490234
1295,0.0,0.0,-65.41706085205078
1297,0.0,0.0,-22.242664337158203
1299,0.0,0.0,-31.869882583618164
13,0.0,0.0,-35.25869369506836
1301,0.0,0.0,-19.31041717529297
1303,0.0,0.0,-6.432623386383057
1305,0.0,0.0,-9.964897155761719
1307,0.0,0.0,-17.26807403564453
1309,0.0,0.0,-4.8167338371276855
131,0.0,0.0,-42.23040771484375
1311,0.0,0.0,-21.896162033081055
1313,0.0,0.0,-20.158523559570312
1315,0.0,0.0,-24.548309326171875
1317,0.0,0.0,-27.513578414916992
1319,0.0,0.0,-7.394561767578125
1321,0.0,0.0,-31.20674705505371
1323,0.0,0.0,-25.6661376953125
1325,0.0,0.0,-43.703704833984375
1327,0.0,0.0,-46.24435043334961
1329,0.0,0.0,-27.755035400390625
133,0.0,0.0,-18.25693702697754
1331,0.0,0.0,-0.4286823868751526
1333,0.0,0.0,-9.803462028503418
1335,0.0,0.0,-16.01007080078125
1337,0.0,0.0,-16.482412338256836
1339,0.0,0.0,-15.43938159942627
1341,0.0,0.0,-4.741992950439453
1343,1.0,0.0,1.1605708599090576
1345,0.0,0.0,-11.536731719970703
1347,0.0,0.0,-52.34052276611328
1349,0.0,0.0,-0.5265341997146606
135,1.0,0.0,2.1630613803863525
1351,0.0,0.0,-10.433154106140137
1353,0.0,0.0,-36.303955078125
1355,1.0,0.0,5.553408145904541
1357,0.0,0.0,-52.03611373901367
1359,0.0,0.0,-26.14168930053711
1361,0.0,0.0,-6.201027870178223
1363,0.0,0.0,-13.55180835723877
1365,0.0,0.0,-38.90747833251953
1367,1.0,0.0,4.9474310874938965
1369,0.0,0.0,-34.385990142822266
137,0.0,0.0,-37.63698196411133
1371,0.0,0.0,-39.24873352050781
1373,0.0,0.0,-19.578250885009766
1375,0.0,0.0,-16.72246551513672
1377,0.0,0.0,-20.166810989379883
1379,0.0,0.0,-15.147491455078125
1381,0.0,0.0,-37.79983139038086
