imagename,prediction,label,logits
1,0.0,0.0,-9.886265754699707
1001,0.0,0.0,-13.72496509552002
1003,0.0,0.0,-19.892446517944336
1005,0.0,0.0,-17.770605087280273
1007,0.0,0.0,-16.896337509155273
1009,1.0,0.0,2.6367032527923584
101,0.0,0.0,-31.641939163208008
1011,0.0,0.0,-16.875534057617188
1013,0.0,0.0,-15.168535232543945
1015,0.0,0.0,-15.73764419555664
1017,0.0,0.0,-9.497489929199219
1019,0.0,0.0,-10.27591609954834
1021,0.0,0.0,-18.978857040405273
1023,0.0,0.0,-11.733362197875977
1025,0.0,0.0,-14.440738677978516
1027,0.0,0.0,-10.531301498413086
1029,0.0,0.0,-9.07009220123291
103,0.0,0.0,-16.268388748168945
1031,0.0,0.0,-18.948158264160156
1033,0.0,0.0,-17.428272247314453
1035,0.0,0.0,-14.388293266296387
1037,0.0,0.0,-17.622451782226562
1039,0.0,0.0,-10.863401412963867
1041,0.0,0.0,-7.369534015655518
1043,0.0,0.0,-5.8845930099487305
1045,0.0,0.0,-17.430591583251953
1047,0.0,0.0,-10.724836349487305
1049,0.0,0.0,-11.327127456665039
105,0.0,0.0,-14.613024711608887
1051,0.0,0.0,-16.06246566772461
1053,0.0,0.0,-15.988438606262207
1055,0.0,0.0,-15.270764350891113
1057,0.0,0.0,-11.617884635925293
1059,0.0,0.0,-10.589797973632812
1061,0.0,0.0,-7.202026844024658
1063,0.0,0.0,-5.068265914916992
1065,0.0,0.0,-18.63074493408203
1067,0.0,0.0,-16.58201026916504
1069,0.0,0.0,-8.070135116577148
107,0.0,0.0,-14.451742172241211
1071,0.0,0.0,-13.268099784851074
1073,0.0,0.0,-13.583398818969727
1075,0.0,0.0,-1.503204584121704
1077,0.0,0.0,-12.11996841430664
1079,0.0,0.0,-16.3740234375
1081,0.0,0.0,-16.654170989990234
1083,0.0,0.0,-12.79158878326416
1085,0.0,0.0,-19.29731559753418
1087,0.0,0.0,-13.356254577636719
1089,0.0,0.0,-16.5827693939209
109,0.0,0.0,-5.381799221038818
1091,0.0,0.0,-19.34706687927246
1093,0.0,0.0,-23.782907485961914
1095,0.0,0.0,-15.191864967346191
1097,0.0,0.0,-16.09624671936035
1099,0.0,0.0,-16.00777816772461
11,0.0,0.0,-17.304101943969727
1101,0.0,0.0,-12.407943725585938
1103,0.0,0.0,-11.35932731628418
1105,0.0,0.0,-14.198271751403809
1107,0.0,0.0,-13.313631057739258
1109,0.0,0.0,-12.672929763793945
111,0.0,0.0,-17.82009506225586
1111,0.0,0.0,-12.992900848388672
1113,0.0,0.0,-6.8941545486450195
1115,0.0,0.0,-9.90074634552002
1117,0.0,0.0,-14.389638900756836
1119,0.0,0.0,-7.49535608291626
1121,0.0,0.0,-17.462329864501953
1123,0.0,0.0,-16.646991729736328
1125,0.0,0.0,-16.74142837524414
1127,0.0,0.0,-11.443310737609863
1129,1.0,0.0,0.4969936013221741
113,0.0,0.0,-10.612903594970703
1131,0.0,0.0,-13.403671264648438
1133,0.0,0.0,-8.295778274536133
1135,0.0,0.0,-4.260282516479492
1137,0.0,0.0,-11.600886344909668
1139,0.0,0.0,-16.406675338745117
1141,0.0,0.0,-22.815885543823242
1143,0.0,0.0,-10.16041088104248
1145,0.0,0.0,-10.62125301361084
1147,0.0,0.0,-8.394757270812988
1149,1.0,0.0,1.2111880779266357
115,0.0,0.0,-14.34225082397461
1151,0.0,0.0,-13.892067909240723
1153,0.0,0.0,-6.8792643547058105
1155,0.0,0.0,-12.237256050109863
1157,0.0,0.0,-15.548809051513672
1159,0.0,0.0,-8.310844421386719
1161,0.0,0.0,-20.653640747070312
1163,0.0,0.0,-10.289005279541016
1165,1.0,0.0,2.4082705974578857
1167,0.0,0.0,-15.356653213500977
1169,0.0,0.0,-5.2068915367126465
117,0.0,0.0,-24.794925689697266
1171,0.0,0.0,-11.885573387145996
1173,0.0,0.0,-11.506998062133789
1175,0.0,0.0,-22.364133834838867
1177,0.0,0.0,-10.750869750976562
1179,0.0,0.0,-15.454670906066895
1181,0.0,0.0,-23.934255599975586
1183,0.0,0.0,-19.697065353393555
1185,0.0,0.0,-16.9988956451416
1187,0.0,0.0,-17.00719451904297
1189,0.0,0.0,-4.372313022613525
119,0.0,0.0,-4.45790958404541
1191,0.0,0.0,-8.762526512145996
1193,0.0,0.0,-12.979111671447754
1195,0.0,0.0,-10.052016258239746
1197,0.0,0.0,-14.094172477722168
1199,0.0,0.0,-6.368898868560791
1201,0.0,0.0,-19.18104362487793
1203,0.0,0.0,-14.049094200134277
1205,0.0,0.0,-6.036827564239502
1207,0.0,0.0,-2.8751630783081055
1209,0.0,0.0,-14.46140193939209
121,0.0,0.0,-15.941364288330078
1211,0.0,0.0,-3.7927215099334717
1213,0.0,0.0,-6.418271541595459
1215,1.0,0.0,5.2459259033203125
1217,0.0,0.0,-17.677183151245117
1219,0.0,0.0,-15.182353019714355
1221,0.0,0.0,-14.722938537597656
1223,0.0,0.0,-21.481351852416992
1225,0.0,0.0,-18.84637451171875
1227,0.0,0.0,-12.98914623260498
1229,0.0,0.0,-10.089269638061523
123,0.0,0.0,-12.60107421875
1231,0.0,0.0,-9.05411148071289
1233,0.0,0.0,-9.899467468261719
1235,0.0,0.0,-9.25867748260498
1237,0.0,0.0,-13.940677642822266
1239,0.0,0.0,-18.314308166503906
1241,0.0,0.0,-2.8587770462036133
1243,0.0,0.0,-6.011490345001221
1245,0.0,0.0,-4.924637317657471
1247,0.0,0.0,-9.361413955688477
1249,0.0,0.0,-10.23745059967041
125,0.0,0.0,-7.610972881317139
1251,0.0,0.0,-9.33410930633545
1253,0.0,0.0,-13.028937339782715
1255,0.0,0.0,-16.003705978393555
1257,0.0,0.0,-4.863061428070068
1259,0.0,0.0,-18.008506774902344
1261,0.0,0.0,-4.310738563537598
1263,0.0,0.0,-11.43436050415039
1265,0.0,0.0,-9.335532188415527
1267,0.0,0.0,-13.244050025939941
1269,0.0,0.0,-14.770612716674805
127,0.0,0.0,-14.806204795837402
1271,0.0,0.0,-13.736963272094727
1273,0.0,0.0,-11.286815643310547
1275,0.0,0.0,-11.66696834564209
1277,0.0,0.0,-1.2798893451690674
1279,0.0,0.0,-8.92522144317627
1281,1.0,0.0,1.2190420627593994
1283,0.0,0.0,-10.71960163116455
1285,0.0,0.0,-15.459319114685059
1287,0.0,0.0,-10.563047409057617
1289,0.0,0.0,-16.239768981933594
129,0.0,0.0,-3.6596524715423584
1291,0.0,0.0,-17.85657501220703
1293,0.0,0.0,-6.640041828155518
1295,0.0,0.0,-16.009429931640625
1297,0.0,0.0,-10.491065979003906
1299,0.0,0.0,-7.122203350067139
13,0.0,0.0,-12.797430038452148
1301,0.0,0.0,-17.143476486206055
1303,0.0,0.0,-15.044166564941406
