imagename,prediction,label,logits
1,0.0,0.0,-12.765665054321289
1001,0.0,0.0,-17.503995895385742
1003,0.0,0.0,-21.565448760986328
1005,0.0,0.0,-14.31747055053711
1007,0.0,0.0,-15.184645652770996
1009,0.0,0.0,-4.105534076690674
101,0.0,0.0,-15.624602317810059
1011,0.0,0.0,-16.835811614990234
1013,0.0,0.0,-6.901253700256348
1015,0.0,0.0,-10.941573143005371
1017,0.0,0.0,-8.874159812927246
1019,0.0,0.0,-13.774979591369629
1021,0.0,0.0,-30.867046356201172
1023,0.0,0.0,-9.85539722442627
1025,0.0,0.0,-28.49309539794922
1027,0.0,0.0,-8.910456657409668
1029,0.0,0.0,-9.368983268737793
103,0.0,0.0,-29.048276901245117
1031,0.0,0.0,-6.229658603668213
1033,0.0,0.0,-14.138276100158691
1035,0.0,0.0,-16.58246421813965
1037,0.0,0.0,-24.46392250061035
1039,0.0,0.0,-0.9766706824302673
1041,1.0,0.0,1.1088383197784424
1043,0.0,0.0,-24.10894775390625
1045,0.0,0.0,-11.093879699707031
1047,0.0,0.0,-10.846792221069336
1049,0.0,0.0,-11.952508926391602
105,0.0,0.0,-12.112157821655273
1051,0.0,0.0,-11.946837425231934
1053,1.0,0.0,6.898850440979004
1055,0.0,0.0,-9.662893295288086
1057,1.0,0.0,7.504647254943848
1059,0.0,0.0,-13.010443687438965
1061,0.0,0.0,-16.274890899658203
1063,0.0,0.0,-9.38238525390625
1065,0.0,0.0,-14.955371856689453
1067,0.0,0.0,-5.041048526763916
1069,0.0,0.0,-21.407548904418945
107,1.0,0.0,1.9578912258148193
1071,0.0,0.0,-17.24358558654785
1073,1.0,0.0,2.662999391555786
1075,0.0,0.0,-1.656398057937622
1077,0.0,0.0,-12.801922798156738
1079,0.0,0.0,-19.60147476196289
1081,0.0,0.0,-14.806145668029785
1083,0.0,0.0,-12.466958045959473
1085,0.0,0.0,-10.53010082244873
1087,0.0,0.0,-1.1893372535705566
1089,0.0,0.0,-10.021074295043945
109,0.0,0.0,-13.346044540405273
1091,0.0,0.0,-20.8071346282959
1093,0.0,0.0,-7.440003871917725
1095,0.0,0.0,-12.609146118164062
1097,0.0,0.0,-10.964436531066895
1099,0.0,0.0,-6.53652811050415
11,0.0,0.0,-19.24939727783203
1101,0.0,0.0,-22.563467025756836
1103,0.0,0.0,-7.161864757537842
1105,0.0,0.0,-18.934728622436523
1107,0.0,0.0,-11.70865535736084
1109,0.0,0.0,-10.272488594055176
111,0.0,0.0,-0.5258357524871826
1111,0.0,0.0,-20.15229034423828
