imagename,prediction,label,logits
1,0.0,0.0,-19.845111846923828
1001,1.0,0.0,9.308135986328125
1003,0.0,0.0,-10.220499992370605
1005,0.0,0.0,-1.6773227453231812
1007,0.0,0.0,-4.121098518371582
1009,1.0,0.0,2.146449565887451
101,0.0,0.0,-34.589439392089844
1011,0.0,0.0,-12.71152114868164
1013,0.0,0.0,-12.60361099243164
1015,1.0,0.0,3.715435266494751
1017,0.0,0.0,-0.9201594591140747
1019,0.0,0.0,-29.51653289794922
1021,0.0,0.0,-23.479286193847656
1023,0.0,0.0,-16.941946029663086
1025,0.0,0.0,-44.1915168762207
1027,0.0,0.0,-23.96738052368164
1029,1.0,0.0,1.6821705102920532
103,0.0,0.0,-54.7475700378418
1031,0.0,0.0,-17.518661499023438
1033,0.0,0.0,-34.6651725769043
1035,0.0,0.0,-9.996403694152832
1037,0.0,0.0,-33.30356216430664
1039,0.0,0.0,-5.7311835289001465
1041,1.0,0.0,4.978568077087402
1043,0.0,0.0,-16.394697189331055
1045,0.0,0.0,-29.19001579284668
1047,0.0,0.0,-30.853073120117188
1049,0.0,0.0,-10.058268547058105
105,0.0,0.0,-19.268638610839844
1051,1.0,0.0,8.173943519592285
1053,0.0,0.0,-6.158847332000732
1055,0.0,0.0,-11.7121000289917
1057,1.0,0.0,1.0840634107589722
1059,0.0,0.0,-32.134429931640625
1061,0.0,0.0,-14.444037437438965
1063,0.0,0.0,-21.087596893310547
1065,0.0,0.0,-20.75890350341797
1067,0.0,0.0,-13.080825805664062
1069,0.0,0.0,-33.17523956298828
107,0.0,0.0,-10.17792797088623
1071,1.0,0.0,6.780203342437744
1073,0.0,0.0,-0.9298301339149475
1075,0.0,0.0,-16.478891372680664
1077,0.0,0.0,-7.637065887451172
1079,0.0,0.0,-26.674556732177734
1081,0.0,0.0,-8.124130249023438
1083,0.0,0.0,-1.0269728899002075
1085,0.0,0.0,-19.12906837463379
1087,1.0,0.0,4.032969951629639
1089,0.0,0.0,-23.685956954956055
109,0.0,0.0,-0.029129400849342346
1091,0.0,0.0,-39.94036865234375
1093,0.0,0.0,-18.71123695373535
1095,0.0,0.0,-30.114154815673828
1097,1.0,0.0,5.9893879890441895
1099,1.0,0.0,4.809182167053223
11,0.0,0.0,-27.367115020751953
1101,0.0,0.0,-17.03196144104004
1103,0.0,0.0,-18.43121910095215
1105,0.0,0.0,-0.1762915402650833
1107,0.0,0.0,-7.564228534698486
1109,0.0,0.0,-15.143061637878418
111,0.0,0.0,-9.299443244934082
1111,0.0,0.0,-15.404440879821777
1113,0.0,0.0,-21.417558670043945
1115,0.0,0.0,-24.331266403198242
1117,0.0,0.0,-10.55948543548584
1119,0.0,0.0,-24.82473373413086
1121,1.0,0.0,2.5619351863861084
1123,0.0,0.0,-4.108623027801514
1125,0.0,0.0,-5.714247703552246
1127,1.0,0.0,0.34994399547576904
1129,0.0,0.0,-21.706457138061523
113,1.0,0.0,5.036979675292969
1131,0.0,0.0,-9.823197364807129
1133,1.0,0.0,4.8584442138671875
1135,0.0,0.0,-8.307012557983398
1137,0.0,0.0,-44.32986831665039
1139,1.0,0.0,3.4872655868530273
1141,1.0,0.0,4.880955219268799
1143,0.0,0.0,-7.170046806335449
1145,0.0,0.0,-6.546466827392578
1147,0.0,0.0,-7.296743392944336
1149,0.0,0.0,-29.334257125854492
115,0.0,0.0,-7.908921241760254
1151,0.0,0.0,-21.278059005737305
1153,0.0,0.0,-2.6176912784576416
1155,0.0,0.0,-19.695037841796875
1157,0.0,0.0,-18.417888641357422
1159,0.0,0.0,-34.950889587402344
1161,0.0,0.0,-5.409688472747803
1163,0.0,0.0,-46.62877655029297
1165,0.0,0.0,-2.2452402114868164
1167,0.0,0.0,-15.302553176879883
1169,0.0,0.0,-10.361974716186523
117,0.0,0.0,-12.068336486816406
1171,0.0,0.0,-32.530006408691406
1173,0.0,0.0,-14.377113342285156
1175,0.0,0.0,-24.299007415771484
1177,0.0,0.0,-18.706445693969727
1179,0.0,0.0,-33.040077209472656
1181,0.0,0.0,-23.759559631347656
1183,0.0,0.0,-23.394542694091797
1185,0.0,0.0,-20.143815994262695
1187,1.0,0.0,3.512284755706787
1189,0.0,0.0,-22.171594619750977
119,0.0,0.0,-44.42302703857422
1191,0.0,0.0,-13.650032043457031
1193,0.0,0.0,-48.19528579711914
1195,0.0,0.0,-23.711761474609375
1197,0.0,0.0,-16.498716354370117
1199,1.0,0.0,5.606659412384033
1201,0.0,0.0,-52.05254364013672
1203,0.0,0.0,-3.7179133892059326
1205,0.0,0.0,-3.5159926414489746
1207,1.0,0.0,0.23890744149684906
1209,0.0,0.0,-11.939943313598633
121,1.0,0.0,6.509997367858887
1211,0.0,0.0,-20.72132110595703
1213,0.0,0.0,-40.12046432495117
1215,0.0,0.0,-8.729825973510742
1217,0.0,0.0,-25.953088760375977
1219,0.0,0.0,-2.5344529151916504
1221,0.0,0.0,-23.837663650512695
1223,0.0,0.0,-12.971867561340332
1225,1.0,0.0,7.954678058624268
1227,0.0,0.0,-50.67567443847656
1229,0.0,0.0,-9.559869766235352
123,0.0,0.0,-6.904928684234619
1231,0.0,0.0,-7.939059257507324
1233,0.0,0.0,-32.47088623046875
1235,0.0,0.0,-1.2217415571212769
1237,0.0,0.0,-12.380317687988281
1239,0.0,0.0,-25.60306167602539
1241,0.0,0.0,-5.727094650268555
1243,1.0,0.0,8.373235702514648
1245,0.0,0.0,-12.282968521118164
1247,0.0,0.0,-3.7539305686950684
1249,0.0,0.0,-7.930375576019287
125,0.0,0.0,-0.6228347420692444
1251,1.0,0.0,5.319979190826416
1253,0.0,0.0,-13.366532325744629
1255,0.0,0.0,-8.386261940002441
1257,0.0,0.0,-39.259395599365234
1259,0.0,0.0,-19.392742156982422
1261,1.0,0.0,4.2170491218566895
1263,0.0,0.0,-14.892277717590332
1265,0.0,0.0,-9.719916343688965
1267,0.0,0.0,-10.181974411010742
1269,0.0,0.0,-31.408334732055664
127,0.0,0.0,-14.74913215637207
1271,1.0,0.0,7.5900444984436035
1273,1.0,0.0,6.943483352661133
1275,0.0,0.0,-13.313021659851074
1277,1.0,0.0,9.38654899597168
1279,0.0,0.0,-12.016844749450684
1281,0.0,0.0,-8.610965728759766
1283,0.0,0.0,-12.299993515014648
1285,0.0,0.0,-18.224123001098633
1287,0.0,0.0,-13.633028984069824
1289,1.0,0.0,4.938387870788574
129,0.0,0.0,-22.825910568237305
1291,0.0,0.0,-14.13271713256836
1293,0.0,0.0,-29.52523422241211
1295,0.0,0.0,-39.83934020996094
1297,0.0,0.0,-13.87740707397461
1299,0.0,0.0,-21.08631134033203
13,0.0,0.0,-21.687196731567383
1301,0.0,0.0,-12.35306453704834
1303,0.0,0.0,-3.95114803314209
1305,0.0,0.0,-14.752113342285156
1307,0.0,0.0,-14.226252555847168
1309,1.0,0.0,6.324070453643799
131,0.0,0.0,-26.82304573059082
1311,0.0,0.0,-11.769827842712402
1313,0.0,0.0,-13.454922676086426
1315,0.0,0.0,-14.068777084350586
1317,0.0,0.0,-8.509001731872559
1319,1.0,0.0,7.9926934242248535
1321,0.0,0.0,-15.883073806762695
1323,0.0,0.0,-18.891443252563477
1325,0.0,0.0,-27.96034049987793
1327,0.0,0.0,-27.850189208984375
1329,0.0,0.0,-13.252492904663086
133,0.0,0.0,-14.035752296447754
1331,0.0,0.0,-1.186029076576233
1333,1.0,0.0,0.6530904173851013
1335,0.0,0.0,-4.307463645935059
1337,0.0,0.0,-13.940946578979492
1339,0.0,0.0,-4.846635341644287
1341,1.0,0.0,3.5018649101257324
1343,0.0,0.0,-12.849431991577148
1345,0.0,0.0,-1.4936881065368652
