imagename,prediction,label,logits
1,0.0,0.0,-6.358388423919678
1001,1.0,0.0,3.9188687801361084
1003,0.0,0.0,-23.50069808959961
1005,0.0,0.0,-15.26915168762207
1007,0.0,0.0,-1.8841041326522827
1009,1.0,0.0,1.5648903846740723
101,0.0,0.0,-37.70647430419922
1011,0.0,0.0,-14.785623550415039
1013,0.0,0.0,-12.550973892211914
1015,0.0,0.0,-8.450425148010254
1017,0.0,0.0,-6.932162761688232
1019,0.0,0.0,-28.692352294921875
1021,0.0,0.0,-21.04982566833496
1023,0.0,0.0,-19.649341583251953
1025,0.0,0.0,-31.358184814453125
1027,0.0,0.0,-22.575056076049805
1029,1.0,0.0,6.223884105682373
103,0.0,0.0,-55.33544158935547
1031,0.0,0.0,-16.248069763183594
1033,0.0,0.0,-36.280189514160156
1035,0.0,0.0,-18.792104721069336
1037,0.0,0.0,-42.213924407958984
1039,1.0,0.0,1.533811330795288
1041,1.0,0.0,5.39844274520874
1043,0.0,0.0,-16.116374969482422
1045,0.0,0.0,-24.08205795288086
1047,0.0,0.0,-34.29872131347656
1049,0.0,0.0,-4.705989837646484
105,0.0,0.0,-22.268098831176758
1051,1.0,0.0,4.361940383911133
1053,0.0,0.0,-4.522196292877197
1055,0.0,0.0,-10.717973709106445
1057,0.0,0.0,-9.23298168182373
1059,0.0,0.0,-33.39780044555664
1061,1.0,0.0,2.818233013153076
1063,0.0,0.0,-15.613081932067871
1065,0.0,0.0,-18.182321548461914
1067,0.0,0.0,-5.950164794921875
1069,0.0,0.0,-35.63583755493164
107,0.0,0.0,-11.340434074401855
1071,0.0,0.0,-9.000500679016113
1073,0.0,0.0,-0.4357670545578003
1075,0.0,0.0,-17.507221221923828
1077,0.0,0.0,-11.743056297302246
1079,0.0,0.0,-33.92176818847656
1081,0.0,0.0,-17.837993621826172
1083,0.0,0.0,-1.3187733888626099
1085,0.0,0.0,-17.795467376708984
1087,0.0,0.0,-11.510149955749512
1089,0.0,0.0,-27.580280303955078
109,1.0,0.0,3.352794647216797
1091,0.0,0.0,-43.014583587646484
1093,0.0,0.0,-19.852148056030273
1095,0.0,0.0,-29.992197036743164
1097,1.0,0.0,6.737753391265869
1099,0.0,0.0,-11.354536056518555
11,0.0,0.0,-27.401002883911133
1101,0.0,0.0,-8.183141708374023
1103,0.0,0.0,-20.57096290588379
1105,0.0,0.0,-10.637458801269531
1107,0.0,0.0,-12.356733322143555
1109,1.0,0.0,1.071581482887268
111,0.0,0.0,-19.243255615234375
1111,0.0,0.0,-9.008634567260742
1113,0.0,0.0,-16.527912139892578
1115,0.0,0.0,-22.48173713684082
1117,0.0,0.0,-17.31338882446289
1119,0.0,0.0,-26.225608825683594
1121,0.0,0.0,-9.193670272827148
1123,0.0,0.0,-4.229558944702148
1125,0.0,0.0,-2.2080957889556885
1127,0.0,0.0,-15.893797874450684
1129,0.0,0.0,-21.238447189331055
113,0.0,0.0,-1.4931923151016235
1131,0.0,0.0,-12.713869094848633
1133,1.0,0.0,5.499695777893066
1135,0.0,0.0,-4.815234661102295
1137,0.0,0.0,-46.787925720214844
1139,0.0,0.0,-7.166353702545166
1141,0.0,0.0,-1.6053704023361206
1143,0.0,0.0,-17.848012924194336
1145,0.0,0.0,-17.0639705657959
1147,0.0,0.0,-2.843883752822876
1149,0.0,0.0,-15.127486228942871
115,0.0,0.0,-10.545042037963867
1151,0.0,0.0,-4.429231643676758
1153,0.0,0.0,-2.519932508468628
1155,0.0,0.0,-18.20543098449707
1157,0.0,0.0,-18.475900650024414
1159,0.0,0.0,-23.72837257385254
1161,0.0,0.0,-8.861288070678711
1163,0.0,0.0,-48.241214752197266
1165,0.0,0.0,-6.2988786697387695
1167,0.0,0.0,-4.870466709136963
1169,0.0,0.0,-7.2057204246521
117,0.0,0.0,-15.144631385803223
1171,0.0,0.0,-33.59231948852539
1173,0.0,0.0,-19.082780838012695
1175,0.0,0.0,-19.728382110595703
1177,0.0,0.0,-21.678173065185547
1179,0.0,0.0,-33.35222625732422
1181,0.0,0.0,-27.94485092163086
1183,0.0,0.0,-18.166521072387695
1185,0.0,0.0,-16.972671508789062
1187,0.0,0.0,-11.765125274658203
1189,0.0,0.0,-22.57090950012207
119,0.0,0.0,-44.511756896972656
1191,0.0,0.0,-16.00458526611328
1193,0.0,0.0,-49.90157699584961
1195,0.0,0.0,-21.06165313720703
1197,0.0,0.0,-10.518059730529785
1199,1.0,0.0,7.629716873168945
1201,0.0,0.0,-54.442527770996094
1203,0.0,0.0,-3.818984270095825
1205,0.0,0.0,-6.7227959632873535
1207,1.0,0.0,2.2976245880126953
1209,0.0,0.0,-15.473413467407227
121,1.0,0.0,4.5972208976745605
1211,0.0,0.0,-8.374215126037598
1213,0.0,0.0,-40.928035736083984
1215,0.0,0.0,-4.948933124542236
1217,0.0,0.0,-30.160497665405273
1219,0.0,0.0,-11.207584381103516
1221,0.0,0.0,-24.291250228881836
1223,0.0,0.0,-14.66057014465332
1225,0.0,0.0,-14.413078308105469
1227,0.0,0.0,-51.717247009277344
1229,0.0,0.0,-5.250195503234863
123,0.0,0.0,-4.008059501647949
1231,0.0,0.0,-13.385083198547363
1233,0.0,0.0,-35.1524772644043
1235,0.0,0.0,-0.34246405959129333
1237,0.0,0.0,-16.957904815673828
1239,0.0,0.0,-24.894620895385742
1241,0.0,0.0,-6.096429824829102
1243,0.0,0.0,-3.1107678413391113
1245,0.0,0.0,-16.34423828125
1247,0.0,0.0,-4.948845386505127
1249,0.0,0.0,-7.3680009841918945
125,0.0,0.0,-9.340923309326172
1251,1.0,0.0,6.4672651290893555
1253,0.0,0.0,-13.450084686279297
1255,0.0,0.0,-6.312839508056641
1257,0.0,0.0,-33.36506652832031
1259,0.0,0.0,-30.809541702270508
1261,0.0,0.0,-3.654677152633667
1263,0.0,0.0,-25.129226684570312
1265,0.0,0.0,-10.70223331451416
1267,1.0,0.0,1.9820380210876465
1269,0.0,0.0,-33.27999496459961
127,0.0,0.0,-16.911619186401367
1271,0.0,0.0,-2.0509836673736572
1273,0.0,0.0,-0.3350573182106018
1275,0.0,0.0,-20.34214210510254
1277,1.0,0.0,5.496489524841309
1279,0.0,0.0,-10.951324462890625
1281,0.0,0.0,-11.25265121459961
1283,0.0,0.0,-22.18912124633789
1285,0.0,0.0,-13.984692573547363
1287,0.0,0.0,-20.54326820373535
1289,1.0,0.0,4.5812907218933105
129,0.0,0.0,-3.112196445465088
1291,0.0,0.0,-19.763235092163086
1293,0.0,0.0,-30.357290267944336
1295,0.0,0.0,-42.37632369995117
1297,0.0,0.0,-9.693059921264648
1299,0.0,0.0,-15.925626754760742
13,0.0,0.0,-24.732135772705078
1301,0.0,0.0,-13.496274948120117
1303,0.0,0.0,-2.5222055912017822
1305,0.0,0.0,-12.563155174255371
1307,0.0,0.0,-7.125237941741943
1309,0.0,0.0,-3.2853505611419678
131,0.0,0.0,-27.723649978637695
1311,0.0,0.0,-22.09061622619629
1313,0.0,0.0,-12.8890962600708
1315,0.0,0.0,-0.6371548175811768
1317,0.0,0.0,-11.521089553833008
1319,0.0,0.0,-5.804773807525635
1321,0.0,0.0,-16.183422088623047
1323,0.0,0.0,-13.77418041229248
1325,0.0,0.0,-32.539493560791016
1327,0.0,0.0,-31.504154205322266
1329,0.0,0.0,-29.120059967041016
133,0.0,0.0,-14.416007041931152
1331,0.0,0.0,-5.326247215270996
1333,0.0,0.0,-0.5762190222740173
1335,0.0,0.0,-11.539875984191895
1337,0.0,0.0,-8.292170524597168
1339,0.0,0.0,-6.40243673324585
1341,1.0,0.0,2.8040263652801514
1343,0.0,0.0,-12.0855712890625
1345,0.0,0.0,-9.933000564575195
1347,0.0,0.0,-38.10548782348633
1349,0.0,0.0,-16.467527389526367
135,1.0,0.0,1.81100594997406
1351,0.0,0.0,-13.301406860351562
1353,0.0,0.0,-15.23859691619873
1355,1.0,0.0,4.209731101989746
1357,0.0,0.0,-29.045284271240234
1359,0.0,0.0,-10.636302947998047
1361,0.0,0.0,-4.662569522857666
1363,1.0,0.0,0.6685985326766968
1365,0.0,0.0,-21.363101959228516
1367,0.0,0.0,-10.00610637664795
1369,0.0,0.0,-11.355602264404297
137,0.0,0.0,-27.063648223876953
1371,0.0,0.0,-25.74859619140625
1373,0.0,0.0,-11.92414379119873
1375,0.0,0.0,-8.07093334197998
1377,0.0,0.0,-14.911377906799316
1379,0.0,0.0,-12.92467975616455
1381,0.0,0.0,-26.604677200317383
1383,0.0,0.0,-14.389620780944824
1385,0.0,0.0,-12.50864315032959
1387,0.0,0.0,-12.424531936645508
1389,1.0,0.0,4.823141098022461
139,0.0,0.0,-12.701872825622559
1391,0.0,0.0,-0.8349726796150208
1393,0.0,0.0,-16.343128204345703
1395,0.0,0.0,-16.599149703979492
1397,1.0,0.0,4.396538734436035
1399,0.0,0.0,-10.659684181213379
1401,0.0,0.0,-4.521861553192139
1403,0.0,0.0,-11.469793319702148
1405,0.0,0.0,-4.110597133636475
1407,0.0,0.0,-3.4182534217834473
1409,0.0,0.0,-14.992195129394531
141,0.0,0.0,-11.49255084991455
1411,0.0,0.0,-32.43918228149414
1413,0.0,0.0,-0.16169677674770355
1415,0.0,0.0,-48.131919860839844
1417,0.0,0.0,-1.6331957578659058
1419,1.0,0.0,2.5216622352600098
1421,0.0,0.0,-14.189725875854492
1423,0.0,0.0,-22.447906494140625
1425,0.0,0.0,-12.179591178894043
1427,0.0,0.0,-16.759424209594727
1429,0.0,0.0,-18.322967529296875
143,0.0,0.0,-4.955296516418457
