imagename,prediction,label,logits
1,1.0,0.0,63.680328369140625
1001,1.0,0.0,83.94462585449219
1003,1.0,0.0,111.83715057373047
1005,1.0,0.0,113.64187622070312
1007,1.0,0.0,123.56603240966797
1009,1.0,0.0,28.915851593017578
101,1.0,0.0,138.9678955078125
1011,1.0,0.0,44.919837951660156
1013,1.0,0.0,86.56224060058594
1015,1.0,0.0,132.5778045654297
1017,1.0,0.0,82.4178466796875
1019,1.0,0.0,169.75526428222656
1021,1.0,0.0,111.39552307128906
1023,1.0,0.0,54.006465911865234
1025,1.0,0.0,160.9750518798828
1027,1.0,0.0,48.20645523071289
1029,1.0,0.0,60.364654541015625
103,1.0,0.0,167.85586547851562
1031,1.0,0.0,94.36783599853516
1033,1.0,0.0,149.90298461914062
1035,1.0,0.0,113.8921890258789
1037,1.0,0.0,157.48670959472656
1039,1.0,0.0,57.3128547668457
1041,1.0,0.0,95.74095153808594
1043,1.0,0.0,132.63262939453125
1045,1.0,0.0,124.34172058105469
1047,1.0,0.0,152.8463592529297
1049,1.0,0.0,110.04273223876953
105,1.0,0.0,112.83899688720703
1051,0.0,0.0,-16.249469757080078
1053,1.0,0.0,79.34288024902344
1055,1.0,0.0,126.2476577758789
1057,0.0,0.0,-7.79632568359375
1059,1.0,0.0,103.357177734375
1061,1.0,0.0,52.81037902832031
1063,1.0,0.0,70.95459747314453
1065,1.0,0.0,87.27910614013672
1067,1.0,0.0,127.43894958496094
1069,1.0,0.0,179.57745361328125
107,1.0,0.0,137.8275909423828
1071,1.0,0.0,101.92461395263672
1073,1.0,0.0,68.02935791015625
1075,1.0,0.0,86.11966705322266
1077,1.0,0.0,156.88018798828125
1079,1.0,0.0,165.5712127685547
1081,1.0,0.0,88.79159545898438
1083,1.0,0.0,79.8277587890625
1085,1.0,0.0,137.6571044921875
1087,1.0,0.0,46.3582763671875
1089,1.0,0.0,103.20665740966797
109,1.0,0.0,141.50515747070312
1091,1.0,0.0,162.05081176757812
1093,1.0,0.0,149.07310485839844
1095,1.0,0.0,127.87096405029297
1097,1.0,0.0,49.132869720458984
1099,0.0,0.0,-6.838893890380859
11,1.0,0.0,64.18944549560547
1101,1.0,0.0,153.917236328125
1103,1.0,0.0,133.59100341796875
1105,1.0,0.0,30.25571632385254
1107,1.0,0.0,137.07237243652344
1109,1.0,0.0,36.76365280151367
111,1.0,0.0,165.4480743408203
1111,1.0,0.0,19.339397430419922
1113,1.0,0.0,166.67562866210938
1115,1.0,0.0,127.54605865478516
1117,1.0,0.0,117.95657348632812
1119,1.0,0.0,94.85594940185547
1121,1.0,0.0,141.13140869140625
