imagename,prediction,label,logits
1,0.0,0.0,-32.22673797607422
1001,0.0,0.0,-41.28943634033203
1003,0.0,0.0,-49.152095794677734
1005,0.0,0.0,-41.75298309326172
1007,0.0,0.0,-47.76385498046875
1009,0.0,0.0,-43.540565490722656
101,0.0,0.0,-37.55533218383789
1011,0.0,0.0,-31.37647247314453
1013,0.0,0.0,-47.79448318481445
1015,0.0,0.0,-38.250877380371094
1017,0.0,0.0,-48.26808166503906
1019,0.0,0.0,-33.48208999633789
1021,0.0,0.0,-44.90923309326172
1023,0.0,0.0,-38.21283721923828
1025,0.0,0.0,-49.059200286865234
1027,0.0,0.0,-32.422019958496094
1029,0.0,0.0,-38.603538513183594
103,0.0,0.0,-25.60920524597168
1031,0.0,0.0,-27.164037704467773
1033,0.0,0.0,-38.96774673461914
1035,0.0,0.0,-35.92317581176758
1037,0.0,0.0,-35.51218032836914
1039,0.0,0.0,-31.717483520507812
1041,0.0,0.0,-23.382633209228516
1043,0.0,0.0,-40.19850158691406
1045,0.0,0.0,-41.79840850830078
1047,0.0,0.0,-28.339353561401367
1049,0.0,0.0,-43.907230377197266
105,0.0,0.0,-43.45932388305664
1051,0.0,0.0,-40.806583404541016
1053,0.0,0.0,-35.847412109375
1055,0.0,0.0,-33.604007720947266
1057,0.0,0.0,-50.12464904785156
1059,0.0,0.0,-35.09086608886719
1061,0.0,0.0,-36.70416259765625
1063,0.0,0.0,-52.572757720947266
1065,0.0,0.0,-46.3082275390625
1067,0.0,0.0,-37.76506042480469
1069,0.0,0.0,-49.47367858886719
107,0.0,0.0,-32.581268310546875
1071,0.0,0.0,-30.275588989257812
1073,0.0,0.0,-34.765628814697266
1075,0.0,0.0,-32.90324401855469
1077,0.0,0.0,-43.827640533447266
1079,0.0,0.0,-40.66111373901367
1081,0.0,0.0,-33.744049072265625
1083,0.0,0.0,-34.315513610839844
1085,0.0,0.0,-32.337249755859375
1087,0.0,0.0,-37.09061813354492
1089,0.0,0.0,-23.805545806884766
109,0.0,0.0,-34.94950485229492
1091,0.0,0.0,-28.843093872070312
1093,0.0,0.0,-28.44278335571289
1095,0.0,0.0,-35.20624542236328
1097,0.0,0.0,-25.83820915222168
1099,0.0,0.0,-27.88434600830078
11,0.0,0.0,-47.54603576660156
1101,0.0,0.0,-34.757232666015625
1103,0.0,0.0,-42.55725860595703
1105,0.0,0.0,-30.122886657714844
1107,0.0,0.0,-38.34535598754883
1109,0.0,0.0,-36.62175369262695
111,0.0,0.0,-30.643096923828125
1111,0.0,0.0,-39.10163116455078
1113,0.0,0.0,-29.416336059570312
1115,0.0,0.0,-42.69754409790039
1117,0.0,0.0,-52.66010665893555
1119,0.0,0.0,-33.112789154052734
1121,0.0,0.0,-23.359743118286133
1123,0.0,0.0,-31.217144012451172
1125,0.0,0.0,-19.16632080078125
1127,0.0,0.0,-30.360321044921875
1129,0.0,0.0,-35.00092315673828
113,0.0,0.0,-37.832820892333984
1131,0.0,0.0,-45.050140380859375
1133,0.0,0.0,-37.849365234375
1135,0.0,0.0,-36.19644546508789
1137,0.0,0.0,-44.348724365234375
1139,0.0,0.0,-44.66248321533203
1141,0.0,0.0,-39.82082748413086
1143,0.0,0.0,-38.94644546508789
1145,0.0,0.0,-32.34471130371094
1147,0.0,0.0,-36.38834762573242
1149,0.0,0.0,-25.012317657470703
115,0.0,0.0,-40.46767044067383
1151,0.0,0.0,-22.30179214477539
1153,0.0,0.0,-34.913246154785156
1155,0.0,0.0,-50.19440841674805
1157,0.0,0.0,-38.59412384033203
1159,0.0,0.0,-34.93028259277344
1161,0.0,0.0,-22.243757247924805
1163,0.0,0.0,-44.406646728515625
1165,0.0,0.0,-44.27690124511719
1167,0.0,0.0,-23.46674346923828
1169,0.0,0.0,-32.19258499145508
117,0.0,0.0,-33.76384735107422
1171,0.0,0.0,-32.54477310180664
1173,0.0,0.0,-26.502573013305664
1175,0.0,0.0,-34.861976623535156
1177,0.0,0.0,-36.93625259399414
1179,0.0,0.0,-26.10728645324707
1181,0.0,0.0,-28.869609832763672
