imagename,prediction,label,logits
1,0.0,0.0,-7.119620323181152
1001,0.0,0.0,-7.316142559051514
1003,0.0,0.0,-9.52099895477295
1005,0.0,0.0,-7.197556018829346
1007,0.0,0.0,-8.620848655700684
1009,0.0,0.0,-6.400765895843506
101,0.0,0.0,-8.370903968811035
1011,0.0,0.0,-9.734906196594238
1013,0.0,0.0,-10.18407154083252
1015,0.0,0.0,-9.553183555603027
1017,0.0,0.0,-7.431737899780273
1019,0.0,0.0,-8.500184059143066
1021,0.0,0.0,-9.912358283996582
1023,0.0,0.0,-6.829000949859619
1025,0.0,0.0,-10.37741756439209
1027,0.0,0.0,-8.49166202545166
1029,0.0,0.0,-9.791582107543945
103,0.0,0.0,-5.948604583740234
1031,0.0,0.0,-9.913384437561035
1033,0.0,0.0,-8.848050117492676
1035,0.0,0.0,-7.630560398101807
1037,0.0,0.0,-8.248699188232422
1039,0.0,0.0,-9.438454627990723
1041,0.0,0.0,-9.170737266540527
1043,0.0,0.0,-9.0006742477417
1045,0.0,0.0,-9.87995433807373
1047,0.0,0.0,-10.316033363342285
1049,0.0,0.0,-9.702513694763184
105,0.0,0.0,-10.225713729858398
1051,0.0,0.0,-9.459455490112305
1053,0.0,0.0,-9.467123031616211
1055,0.0,0.0,-10.7603178024292
1057,0.0,0.0,-6.981701374053955
1059,0.0,0.0,-2.0345380306243896
1061,0.0,0.0,-7.801613807678223
1063,0.0,0.0,-10.240785598754883
1065,0.0,0.0,-7.310251712799072
1067,0.0,0.0,-9.793838500976562
1069,0.0,0.0,-8.002193450927734
107,0.0,0.0,-8.909533500671387
1071,0.0,0.0,-7.814199447631836
1073,0.0,0.0,-6.031869411468506
1075,0.0,0.0,-6.66428279876709
1077,0.0,0.0,-8.72146224975586
1079,0.0,0.0,-8.250983238220215
1081,0.0,0.0,-8.16867733001709
1083,0.0,0.0,-7.911612510681152
1085,0.0,0.0,-8.032303810119629
1087,0.0,0.0,-9.119400978088379
1089,0.0,0.0,-9.18047046661377
109,0.0,0.0,-8.449312210083008
1091,0.0,0.0,-9.417577743530273
1093,0.0,0.0,-9.635367393493652
1095,0.0,0.0,-9.00110149383545
1097,0.0,0.0,-9.374357223510742
1099,0.0,0.0,-8.799059867858887
11,0.0,0.0,-10.067924499511719
1101,0.0,0.0,-9.891718864440918
1103,0.0,0.0,-8.787222862243652
1105,0.0,0.0,-8.0481538772583
1107,0.0,0.0,-9.972389221191406
1109,0.0,0.0,-10.432860374450684
111,0.0,0.0,-6.28256893157959
1111,0.0,0.0,-7.970232009887695
1113,0.0,0.0,-8.160296440124512
1115,0.0,0.0,-6.924485206604004
1117,0.0,0.0,-9.463349342346191
1119,0.0,0.0,-7.381732940673828
1121,0.0,0.0,-9.165237426757812
1123,0.0,0.0,-8.444957733154297
1125,0.0,0.0,-8.319583892822266
1127,0.0,0.0,-7.994128704071045
1129,0.0,0.0,-7.741584777832031
113,0.0,0.0,-6.284137725830078
1131,0.0,0.0,-8.087569236755371
1133,0.0,0.0,-8.856155395507812
1135,0.0,0.0,-9.168793678283691
1137,0.0,0.0,-10.457236289978027
1139,0.0,0.0,-7.8940839767456055
1141,0.0,0.0,-9.7774658203125
1143,0.0,0.0,-6.620314121246338
1145,0.0,0.0,-9.266501426696777
1147,0.0,0.0,-8.141022682189941
1149,0.0,0.0,-7.511763572692871
115,0.0,0.0,-8.586865425109863
1151,0.0,0.0,-8.972030639648438
1153,0.0,0.0,-7.378525733947754
1155,0.0,0.0,-7.9128875732421875
1157,0.0,0.0,-8.890989303588867
1159,0.0,0.0,-7.241940021514893
1161,0.0,0.0,-9.814691543579102
1163,0.0,0.0,-10.02234172821045
1165,0.0,0.0,-9.623190879821777
1167,0.0,0.0,-8.58803653717041
1169,0.0,0.0,-8.274106979370117
117,0.0,0.0,-7.7187042236328125
1171,0.0,0.0,-6.059580326080322
1173,0.0,0.0,-6.394759178161621
1175,0.0,0.0,-9.213762283325195
1177,0.0,0.0,-9.954651832580566
1179,0.0,0.0,-7.4183244705200195
1181,0.0,0.0,-8.400705337524414
1183,0.0,0.0,-9.06606388092041
