imagename,prediction,label,logits
1,0.0,0.0,-9.327037811279297
1001,0.0,0.0,-10.454506874084473
1003,0.0,0.0,-10.011781692504883
1005,0.0,0.0,-10.279252052307129
1007,0.0,0.0,-10.922883987426758
1009,0.0,0.0,-10.91833782196045
101,0.0,0.0,-10.226306915283203
1011,0.0,0.0,-7.109971046447754
1013,0.0,0.0,-12.012650489807129
1015,0.0,0.0,-10.479618072509766
1017,0.0,0.0,-9.576597213745117
1019,0.0,0.0,-9.718368530273438
1021,0.0,0.0,-6.990598678588867
1023,0.0,0.0,-8.879676818847656
1025,0.0,0.0,-9.678586959838867
1027,0.0,0.0,-8.741741180419922
1029,0.0,0.0,-10.08944034576416
103,0.0,0.0,-10.194612503051758
1031,0.0,0.0,-8.429518699645996
1033,0.0,0.0,-8.970532417297363
1035,0.0,0.0,-8.305631637573242
1037,0.0,0.0,-10.733899116516113
1039,0.0,0.0,-8.870254516601562
1041,0.0,0.0,-9.962491989135742
1043,0.0,0.0,-11.609236717224121
1045,0.0,0.0,-10.702445030212402
1047,0.0,0.0,-8.345117568969727
1049,0.0,0.0,-9.68685245513916
105,0.0,0.0,-10.6266508102417
1051,0.0,0.0,-9.365596771240234
1053,0.0,0.0,-10.94530963897705
1055,0.0,0.0,-7.048295497894287
1057,0.0,0.0,-10.158662796020508
1059,0.0,0.0,-10.423847198486328
1061,0.0,0.0,-12.046560287475586
1063,0.0,0.0,-10.537216186523438
1065,0.0,0.0,-7.3750128746032715
1067,0.0,0.0,-6.999000072479248
1069,0.0,0.0,-8.953629493713379
107,0.0,0.0,-8.98990249633789
1071,0.0,0.0,-9.380936622619629
1073,0.0,0.0,-7.445094585418701
1075,0.0,0.0,-9.936044692993164
1077,0.0,0.0,-10.502689361572266
1079,0.0,0.0,-7.546072006225586
1081,0.0,0.0,-8.774378776550293
1083,0.0,0.0,-9.983016967773438
1085,0.0,0.0,-11.022441864013672
1087,0.0,0.0,-8.226922988891602
1089,0.0,0.0,-10.093953132629395
109,0.0,0.0,-10.07122802734375
1091,0.0,0.0,-9.900740623474121
1093,0.0,0.0,-7.651411533355713
1095,0.0,0.0,-8.96300983428955
1097,0.0,0.0,-9.443897247314453
1099,0.0,0.0,-9.627894401550293
11,0.0,0.0,-10.540569305419922
1101,0.0,0.0,-8.775006294250488
1103,0.0,0.0,-9.976324081420898
1105,0.0,0.0,-10.434083938598633
1107,0.0,0.0,-8.736312866210938
1109,0.0,0.0,-9.325490951538086
111,0.0,0.0,-11.50703239440918
1111,0.0,0.0,-8.983529090881348
1113,0.0,0.0,-11.776612281799316
1115,0.0,0.0,-11.788924217224121
1117,0.0,0.0,-10.283138275146484
1119,0.0,0.0,-9.900105476379395
1121,0.0,0.0,-9.724584579467773
1123,0.0,0.0,-10.153858184814453
1125,0.0,0.0,-9.260464668273926
1127,0.0,0.0,-7.764984130859375
1129,0.0,0.0,-9.694108963012695
113,0.0,0.0,-12.155998229980469
1131,0.0,0.0,-9.942781448364258
1133,0.0,0.0,-9.515839576721191
1135,0.0,0.0,-5.977437973022461
1137,0.0,0.0,-10.901484489440918
1139,0.0,0.0,-8.608782768249512
1141,0.0,0.0,-10.41515827178955
1143,0.0,0.0,-9.530841827392578
1145,0.0,0.0,-7.90342903137207
1147,0.0,0.0,-9.82408618927002
1149,0.0,0.0,-12.005921363830566
115,0.0,0.0,-7.804808616638184
1151,0.0,0.0,-10.246965408325195
1153,0.0,0.0,-7.740350723266602
1155,0.0,0.0,-9.12174129486084
1157,0.0,0.0,-9.947355270385742
1159,0.0,0.0,-8.530282974243164
1161,0.0,0.0,-10.044466018676758
1163,0.0,0.0,-10.009395599365234
1165,0.0,0.0,-9.467072486877441
1167,0.0,0.0,-8.711928367614746
1169,0.0,0.0,-9.897212028503418
117,0.0,0.0,-10.644331932067871
1171,0.0,0.0,-7.887758731842041
1173,0.0,0.0,-8.724724769592285
1175,0.0,0.0,-9.363195419311523
1177,0.0,0.0,-7.433943748474121
1179,0.0,0.0,-9.782245635986328
1181,0.0,0.0,-7.988259315490723
1183,0.0,0.0,-8.840472221374512
1185,0.0,0.0,-9.368429183959961
1187,0.0,0.0,-10.840204238891602
1189,0.0,0.0,-7.857217311859131
119,0.0,0.0,-9.073039054870605
1191,0.0,0.0,-8.652087211608887
1193,0.0,0.0,-10.063758850097656
1195,0.0,0.0,-10.026017189025879
1197,0.0,0.0,-11.08123779296875
1199,0.0,0.0,-9.046070098876953
1201,0.0,0.0,-7.666099548339844
1203,0.0,0.0,-9.40965461730957
1205,0.0,0.0,-9.699213027954102
1207,0.0,0.0,-9.177765846252441
1209,0.0,0.0,-10.643084526062012
121,0.0,0.0,-12.237139701843262
1211,0.0,0.0,-9.626582145690918
1213,0.0,0.0,-8.023385047912598
1215,0.0,0.0,-10.12960433959961
1217,0.0,0.0,-9.342615127563477
1219,0.0,0.0,-8.706546783447266
1221,0.0,0.0,-9.021126747131348
1223,0.0,0.0,-8.195703506469727
1225,0.0,0.0,-10.090387344360352
1227,0.0,0.0,-9.986747741699219
1229,0.0,0.0,-8.072722434997559
123,0.0,0.0,-9.987847328186035
1231,0.0,0.0,-7.804094314575195
1233,0.0,0.0,-9.928218841552734
1235,0.0,0.0,-10.029593467712402
1237,0.0,0.0,-9.330979347229004
1239,0.0,0.0,-9.762452125549316
1241,0.0,0.0,-10.476300239562988
1243,0.0,0.0,-10.002677917480469
1245,0.0,0.0,-9.42886734008789
1247,0.0,0.0,-9.368885040283203
1249,0.0,0.0,-9.165663719177246
125,0.0,0.0,-10.07402515411377
1251,0.0,0.0,-8.8350248336792
1253,0.0,0.0,-8.454228401184082
1255,0.0,0.0,-10.493431091308594
1257,0.0,0.0,-10.14853572845459
1259,0.0,0.0,-12.182394981384277
1261,0.0,0.0,-11.980578422546387
1263,0.0,0.0,-9.129389762878418
