imagename,prediction,label,logits
1,1.0,0.0,3.816236972808838
1001,1.0,0.0,4.031199932098389
1003,1.0,0.0,3.2681241035461426
1005,1.0,0.0,3.0768094062805176
1007,1.0,0.0,4.272551536560059
1009,1.0,0.0,3.0079233646392822
101,1.0,0.0,4.091949939727783
1011,1.0,0.0,4.081778526306152
1013,1.0,0.0,3.75390625
1015,1.0,0.0,3.533930778503418
1017,1.0,0.0,3.3546314239501953
1019,1.0,0.0,4.079679489135742
1021,1.0,0.0,4.310254096984863
1023,1.0,0.0,3.5496397018432617
1025,1.0,0.0,4.129223823547363
1027,1.0,0.0,3.922866106033325
1029,1.0,0.0,3.6822152137756348
103,1.0,0.0,4.428122520446777
1031,1.0,0.0,3.7295448780059814
1033,1.0,0.0,4.329312801361084
1035,1.0,0.0,4.1780242919921875
1037,1.0,0.0,4.022942066192627
1039,1.0,0.0,3.072406053543091
1041,1.0,0.0,2.9528892040252686
1043,1.0,0.0,3.080181837081909
1045,1.0,0.0,3.845170259475708
1047,1.0,0.0,4.307642936706543
1049,1.0,0.0,3.0125365257263184
105,1.0,0.0,4.2029948234558105
1051,1.0,0.0,2.9458999633789062
1053,1.0,0.0,3.1237218379974365
1055,1.0,0.0,3.518450975418091
1057,1.0,0.0,2.90006422996521
1059,1.0,0.0,4.362500190734863
1061,1.0,0.0,3.7375833988189697
1063,1.0,0.0,3.8432154655456543
1065,1.0,0.0,4.059065818786621
1067,1.0,0.0,3.9435811042785645
1069,1.0,0.0,4.0095343589782715
107,1.0,0.0,3.538670778274536
1071,1.0,0.0,3.3657424449920654
1073,1.0,0.0,3.4718587398529053
1075,1.0,0.0,3.6292757987976074
1077,1.0,0.0,3.5803401470184326
1079,1.0,0.0,4.1543121337890625
1081,1.0,0.0,3.6209559440612793
1083,1.0,0.0,3.8029932975769043
1085,1.0,0.0,3.7979795932769775
1087,1.0,0.0,3.351229429244995
1089,1.0,0.0,4.01475191116333
109,1.0,0.0,3.827242374420166
1091,1.0,0.0,4.0793986320495605
1093,1.0,0.0,4.025202751159668
1095,1.0,0.0,4.166614055633545
1097,1.0,0.0,3.499239683151245
1099,1.0,0.0,2.751295566558838
11,1.0,0.0,4.097659587860107
1101,1.0,0.0,3.78694486618042
1103,1.0,0.0,3.4819226264953613
1105,1.0,0.0,2.8518917560577393
1107,1.0,0.0,3.226318359375
1109,1.0,0.0,3.710712432861328
111,1.0,0.0,3.7201924324035645
1111,1.0,0.0,2.8771872520446777
1113,1.0,0.0,3.895789861679077
1115,1.0,0.0,3.7733402252197266
1117,1.0,0.0,3.5745434761047363
1119,1.0,0.0,4.24406099319458
1121,1.0,0.0,3.7568728923797607
1123,1.0,0.0,3.904860496520996
1125,1.0,0.0,4.421631336212158
1127,1.0,0.0,4.187175750732422
1129,1.0,0.0,3.651968002319336
113,1.0,0.0,2.5397915840148926
1131,1.0,0.0,3.7050416469573975
1133,1.0,0.0,2.8624660968780518
1135,1.0,0.0,3.8051981925964355
1137,1.0,0.0,4.025331974029541
1139,1.0,0.0,3.926785945892334
1141,1.0,0.0,3.9909121990203857
1143,1.0,0.0,3.4303054809570312
1145,1.0,0.0,2.957455635070801
1147,1.0,0.0,3.9850423336029053
1149,1.0,0.0,3.365685224533081
115,1.0,0.0,3.4103615283966064
1151,1.0,0.0,3.682807445526123
1153,1.0,0.0,3.678593158721924
1155,1.0,0.0,3.794637680053711
1157,1.0,0.0,4.0916008949279785
1159,1.0,0.0,3.9995076656341553
1161,1.0,0.0,3.5907578468322754
1163,1.0,0.0,4.44351863861084
1165,1.0,0.0,3.200867176055908
1167,1.0,0.0,3.4538512229919434
1169,1.0,0.0,2.75713849067688
117,1.0,0.0,2.6629281044006348
1171,1.0,0.0,3.9878718852996826
1173,1.0,0.0,4.114657878875732
1175,1.0,0.0,4.114773273468018
1177,1.0,0.0,3.635589599609375
1179,1.0,0.0,4.2677226066589355
1181,1.0,0.0,4.0356903076171875
1183,1.0,0.0,3.9376182556152344
1185,1.0,0.0,4.07191801071167
1187,1.0,0.0,2.837919235229492
1189,1.0,0.0,3.8920843601226807
119,1.0,0.0,4.398393630981445
1191,1.0,0.0,3.2462759017944336
1193,1.0,0.0,4.176889419555664
1195,1.0,0.0,4.194622039794922
1197,1.0,0.0,3.856579303741455
1199,1.0,0.0,3.0153019428253174
1201,1.0,0.0,3.9941089153289795
1203,1.0,0.0,3.139763116836548
1205,1.0,0.0,3.258134126663208
1207,1.0,0.0,3.539508819580078
1209,1.0,0.0,3.4824938774108887
121,1.0,0.0,3.379162549972534
1211,1.0,0.0,3.3070971965789795
1213,1.0,0.0,3.4270501136779785
1215,1.0,0.0,3.7240068912506104
1217,1.0,0.0,3.6250503063201904
1219,1.0,0.0,4.4158759117126465
1221,1.0,0.0,4.5775837898254395
1223,1.0,0.0,3.7879300117492676
1225,1.0,0.0,3.339296579360962
1227,1.0,0.0,3.7751576900482178
1229,1.0,0.0,3.304734230041504
123,1.0,0.0,4.102331161499023
